id,ВАСИЛ ТЕРЗИЕВ ПП/ДБ/СС,ВАНЯ ГРИГОРОВА БСП/АТАКА/други,АНТОН ХЕКИМЯН ГЕРБ-СДС,ДЕЯН НИКОЛОВ ВЪЗР,ВИЛИ ЛИЛКОВ КОД,не подкрепям никого,ИВАЙЛО ВЪЛЧЕВ ИТН,РАДОСТИН ВАСИЛЕВ,ВИОЛЕТА КОМИТОВА БВ,КАРЛОС КОНТРЕРА (ВМРО-БНД),СВЕТОСЛАВ ВИТКОВ ГЛАС НАРОДЕН,АСЕН АНГЕЛОВ СБОР,ПЕТЪР КЛИСАРОВ ПРЯКА ДЕМОКРАЦИЯ,ТЕОДОР ДЕЧЕВ БСДП,КРАСИМИР СТОЙЧЕВ Партия на ЗЕЛЕНИТЕ,МАЖД АЛГАФАРИ Граждани за Общината,МАРИЯ КОЛЕВА ПРАВОТО,АЛЕКСАНДЪР ТОМОВ БСД - ЕВРОЛЕВИЦА,КАМЕН ДЮЛГЕРОВ БЪЛГАРСКИ ГЛАСЪ,ЕМИЛ АТАНАСОВ БЪЛГАРСКИ СОЦИАЛДЕМОКРАТИ,СИМЕОН АНАНИЕВ МИР,ГЕОРГИ НЕДЕЛЧЕВ БСДД,КАЛИН КРУЛЕВ ОБЩЕСТВО ЗА НОВА БЪЛГАРИЯ,total,eligible_voters,активност,невалидни
224611060,0.19402985074626866,0.22388059701492538,0.26865671641791045,0.11940298507462686,0.014925373134328358,0.04477611940298507,0.07462686567164178,0.029850746268656716,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,955.0,0.07015706806282722,0.029850746268656716
224611073,0.08695652173913043,0.13043478260869565,0.5217391304347826,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,478.0,0.04811715481171548,0.17391304347826086
224606016,0.21818181818181817,0.21818181818181817,0.20454545454545456,0.10454545454545454,0.08181818181818182,0.022727272727272728,0.004545454545454545,0.05454545454545454,0.00909090909090909,0.01818181818181818,0.013636363636363636,0.0,0.022727272727272728,0.004545454545454545,0.004545454545454545,0.0,0.004545454545454545,0.0,0.00909090909090909,0.004545454545454545,0.0,0.0,0.0,220.0,740.0,0.2972972972972973,0.031818181818181815
224606017,0.33070866141732286,0.23228346456692914,0.16535433070866143,0.06692913385826772,0.04330708661417323,0.03937007874015748,0.03937007874015748,0.023622047244094488,0.0,0.03937007874015748,0.003937007874015748,0.0,0.0,0.003937007874015748,0.0,0.0,0.003937007874015748,0.0,0.0,0.003937007874015748,0.003937007874015748,0.0,0.0,254.0,746.0,0.34048257372654156,0.0
224606018,0.29694323144104806,0.21397379912663755,0.2183406113537118,0.09170305676855896,0.07860262008733625,0.026200873362445413,0.017467248908296942,0.021834061135371178,0.004366812227074236,0.004366812227074236,0.0,0.004366812227074236,0.008733624454148471,0.0,0.008733624454148471,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,229.0,739.0,0.30987821380243574,0.008733624454148471
224606019,0.25984251968503935,0.21653543307086615,0.1889763779527559,0.09448818897637795,0.08267716535433071,0.027559055118110236,0.031496062992125984,0.031496062992125984,0.007874015748031496,0.007874015748031496,0.003937007874015748,0.003937007874015748,0.0,0.011811023622047244,0.015748031496062992,0.003937007874015748,0.0,0.003937007874015748,0.0,0.003937007874015748,0.003937007874015748,0.0,0.0,254.0,769.0,0.33029908972691807,0.003937007874015748
224606058,0.34552845528455284,0.15853658536585366,0.1951219512195122,0.0975609756097561,0.04878048780487805,0.028455284552845527,0.04065040650406504,0.04878048780487805,0.0040650406504065045,0.012195121951219513,0.0,0.0,0.0040650406504065045,0.008130081300813009,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,246.0,801.0,0.30711610486891383,0.0
224610053,0.43376623376623374,0.18181818181818182,0.15064935064935064,0.05714285714285714,0.05194805194805195,0.033766233766233764,0.023376623376623377,0.015584415584415584,0.01818181818181818,0.01818181818181818,0.005194805194805195,0.0025974025974025974,0.0,0.0,0.005194805194805195,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,782.0,0.49232736572890023,0.01038961038961039
224610054,0.41237113402061853,0.2508591065292096,0.09965635738831616,0.058419243986254296,0.041237113402061855,0.044673539518900345,0.003436426116838488,0.041237113402061855,0.003436426116838488,0.0,0.006872852233676976,0.020618556701030927,0.003436426116838488,0.006872852233676976,0.003436426116838488,0.0,0.0,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,291.0,696.0,0.41810344827586204,0.010309278350515464
224610055,0.3872053872053872,0.2053872053872054,0.12121212121212122,0.06734006734006734,0.050505050505050504,0.05387205387205387,0.030303030303030304,0.016835016835016835,0.003367003367003367,0.020202020202020204,0.006734006734006734,0.0,0.020202020202020204,0.003367003367003367,0.0,0.0,0.003367003367003367,0.0,0.0,0.006734006734006734,0.0,0.003367003367003367,0.0,297.0,733.0,0.4051841746248295,0.013468013468013467
224610056,0.3433333333333333,0.27666666666666667,0.16666666666666666,0.04666666666666667,0.08333333333333333,0.03,0.013333333333333334,0.013333333333333334,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,300.0,787.0,0.3811944091486658,0.016666666666666666
224610057,0.309375,0.315625,0.09375,0.071875,0.053125,0.040625,0.04375,0.025,0.015625,0.0,0.0,0.0,0.0125,0.009375,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,320.0,845.0,0.378698224852071,0.01875
224610058,0.33497536945812806,0.2955665024630542,0.14285714285714285,0.07389162561576355,0.06896551724137931,0.009852216748768473,0.024630541871921183,0.0049261083743842365,0.009852216748768473,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0049261083743842365,0.0049261083743842365,0.0,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0,0.0,203.0,625.0,0.3248,0.014778325123152709
224610059,0.445993031358885,0.17770034843205576,0.12195121951219512,0.07665505226480836,0.059233449477351915,0.0313588850174216,0.04529616724738676,0.017421602787456445,0.010452961672473868,0.006968641114982578,0.0,0.0,0.0,0.0,0.003484320557491289,0.0,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,287.0,727.0,0.3947730398899587,0.010452961672473868
224610060,0.4128787878787879,0.19696969696969696,0.14393939393939395,0.041666666666666664,0.045454545454545456,0.03409090909090909,0.04924242424242424,0.030303030303030304,0.0,0.007575757575757576,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,728.0,0.3626373626373626,0.01893939393939394
224610061,0.3804347826086957,0.17391304347826086,0.14130434782608695,0.10326086956521739,0.08152173913043478,0.016304347826086956,0.021739130434782608,0.016304347826086956,0.010869565217391304,0.0,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.010869565217391304,0.005434782608695652,0.0,0.005434782608695652,0.0,0.0,0.005434782608695652,0.005434782608695652,0.0,0.0,184.0,560.0,0.32857142857142857,0.0
224601004,0.3888888888888889,0.15384615384615385,0.1623931623931624,0.05128205128205128,0.1581196581196581,0.017094017094017096,0.017094017094017096,0.004273504273504274,0.004273504273504274,0.004273504273504274,0.01282051282051282,0.008547008547008548,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.004273504273504274,0.004273504273504274,0.0,0.0,234.0,631.0,0.37083993660855785,0.0
224601005,0.35144927536231885,0.17391304347826086,0.16304347826086957,0.043478260869565216,0.17753623188405798,0.028985507246376812,0.0036231884057971015,0.007246376811594203,0.010869565217391304,0.0,0.0036231884057971015,0.010869565217391304,0.010869565217391304,0.007246376811594203,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,276.0,706.0,0.3909348441926346,0.014492753623188406
224601006,0.5203252032520326,0.17886178861788618,0.12195121951219512,0.06910569105691057,0.008130081300813009,0.032520325203252036,0.024390243902439025,0.016260162601626018,0.0040650406504065045,0.008130081300813009,0.0040650406504065045,0.0040650406504065045,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,246.0,613.0,0.401305057096248,0.12601626016260162
224601007,0.41044776119402987,0.15298507462686567,0.1455223880597015,0.033582089552238806,0.13805970149253732,0.0,0.018656716417910446,0.03731343283582089,0.007462686567164179,0.007462686567164179,0.0,0.0037313432835820895,0.011194029850746268,0.0,0.014925373134328358,0.0,0.0037313432835820895,0.0037313432835820895,0.0,0.0037313432835820895,0.0,0.0037313432835820895,0.0037313432835820895,268.0,704.0,0.3806818181818182,0.011194029850746268
224604043,0.3872549019607843,0.1568627450980392,0.16176470588235295,0.024509803921568627,0.16176470588235295,0.024509803921568627,0.00980392156862745,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,437.0,0.4668192219679634,0.004901960784313725
224604044,0.4342857142857143,0.21142857142857144,0.13142857142857142,0.03428571428571429,0.15428571428571428,0.011428571428571429,0.0,0.0,0.011428571428571429,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,175.0,427.0,0.4098360655737705,0.0
224604045,0.5073170731707317,0.14634146341463414,0.12682926829268293,0.03414634146341464,0.11219512195121951,0.024390243902439025,0.01951219512195122,0.00975609756097561,0.0,0.0,0.0,0.004878048780487805,0.00975609756097561,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,425.0,0.4823529411764706,0.014634146341463415
224604046,0.3672566371681416,0.1415929203539823,0.1415929203539823,0.035398230088495575,0.1592920353982301,0.061946902654867256,0.02654867256637168,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.004424778761061947,0.0,0.008849557522123894,0.008849557522123894,0.004424778761061947,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,226.0,556.0,0.4064748201438849,0.022123893805309734
224604047,0.4608695652173913,0.16956521739130434,0.18695652173913044,0.0391304347826087,0.0391304347826087,0.017391304347826087,0.013043478260869565,0.02608695652173913,0.017391304347826087,0.013043478260869565,0.004347826086956522,0.004347826086956522,0.0,0.0,0.004347826086956522,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,230.0,506.0,0.45454545454545453,0.008695652173913044
224604048,0.4448979591836735,0.1306122448979592,0.12244897959183673,0.06938775510204082,0.12244897959183673,0.0163265306122449,0.0326530612244898,0.012244897959183673,0.0163265306122449,0.00816326530612245,0.00816326530612245,0.0163265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,602.0,0.4069767441860465,0.00816326530612245
224604049,0.4881889763779528,0.18110236220472442,0.11811023622047244,0.07480314960629922,0.05511811023622047,0.027559055118110236,0.011811023622047244,0.007874015748031496,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.0,0.003937007874015748,0.0,0.003937007874015748,0.0,0.0,0.0,0.007874015748031496,0.0,0.007874015748031496,0.0,0.0,254.0,583.0,0.43567753001715265,0.0
224604050,0.3593073593073593,0.14285714285714285,0.22943722943722944,0.08225108225108226,0.08658008658008658,0.025974025974025976,0.021645021645021644,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.021645021645021644,0.004329004329004329,0.0,0.004329004329004329,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,231.0,483.0,0.4782608695652174,0.0
224604051,0.30603448275862066,0.28448275862068967,0.10775862068965517,0.034482758620689655,0.06465517241379311,0.05172413793103448,0.02586206896551724,0.017241379310344827,0.05172413793103448,0.008620689655172414,0.004310344827586207,0.01293103448275862,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.0,0.008620689655172414,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,232.0,552.0,0.42028985507246375,0.01293103448275862
224604052,0.4206896551724138,0.19310344827586207,0.06896551724137931,0.08275862068965517,0.0896551724137931,0.034482758620689655,0.027586206896551724,0.027586206896551724,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.020689655172413793,0.0,0.0,0.0,0.0,145.0,344.0,0.42151162790697677,0.013793103448275862
224604053,0.5974683544303797,0.10886075949367088,0.10632911392405063,0.0379746835443038,0.09367088607594937,0.02531645569620253,0.007594936708860759,0.0,0.007594936708860759,0.0,0.002531645569620253,0.0,0.005063291139240506,0.0,0.005063291139240506,0.0,0.002531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,395.0,664.0,0.5948795180722891,0.0
224604054,0.4185303514376997,0.14376996805111822,0.12460063897763578,0.0670926517571885,0.134185303514377,0.038338658146964855,0.009584664536741214,0.009584664536741214,0.012779552715654952,0.009584664536741214,0.012779552715654952,0.006389776357827476,0.006389776357827476,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,691.0,0.45296671490593343,0.012779552715654952
224606052,0.23684210526315788,0.23684210526315788,0.19473684210526315,0.06842105263157895,0.031578947368421054,0.02631578947368421,0.07368421052631578,0.06842105263157895,0.005263157894736842,0.02631578947368421,0.005263157894736842,0.005263157894736842,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,190.0,760.0,0.25,0.0
224606053,0.41735537190082644,0.2231404958677686,0.14049586776859505,0.02066115702479339,0.045454545454545456,0.0371900826446281,0.03305785123966942,0.03305785123966942,0.0,0.004132231404958678,0.0,0.004132231404958678,0.008264462809917356,0.004132231404958678,0.02066115702479339,0.0,0.0,0.004132231404958678,0.004132231404958678,0.0,0.0,0.0,0.0,242.0,807.0,0.29987608426270135,0.08264462809917356
224606054,0.21559633027522937,0.28440366972477066,0.23853211009174313,0.0779816513761468,0.027522935779816515,0.04128440366972477,0.045871559633027525,0.022935779816513763,0.01834862385321101,0.0045871559633027525,0.009174311926605505,0.0045871559633027525,0.0,0.0045871559633027525,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,736.0,0.296195652173913,0.04128440366972477
224606055,0.2602739726027397,0.3059360730593607,0.0867579908675799,0.1461187214611872,0.0319634703196347,0.0273972602739726,0.0273972602739726,0.0593607305936073,0.0182648401826484,0.0091324200913242,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0045662100456621,0.0,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0,0.0045662100456621,0.0,219.0,709.0,0.30888575458392104,0.0
224606056,0.24651162790697675,0.2186046511627907,0.2372093023255814,0.10697674418604651,0.04186046511627907,0.046511627906976744,0.037209302325581395,0.04186046511627907,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,215.0,726.0,0.29614325068870523,0.027906976744186046
224606057,0.2549019607843137,0.19607843137254902,0.25,0.12745098039215685,0.029411764705882353,0.03431372549019608,0.029411764705882353,0.04411764705882353,0.004901960784313725,0.004901960784313725,0.004901960784313725,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,204.0,729.0,0.27983539094650206,0.004901960784313725
