id,ПП,ГЕРБ-СДС,ДБ,БСП,ИТН,ВЪЗР,ИЗПРАВИ СЕ,не подкрепям никого,ВМРО,ДПС,ГЛАС НАРОДЕН,АТАКА,ОНБ,НОД,ЕВРОЛЕВИЦА,РВО,ПРАВОТО,ПФ,Партия на ЗЕЛЕНИТЕ,МИР,БСДД,ВОЛЯ,БНО,ПД,БОГ,БНС-НД,БПЛ,БРИГАДА,независими,total,eligible_voters,активност
254612010,0.3132530120481928,0.27710843373493976,0.10441767068273092,0.0963855421686747,0.07228915662650602,0.040160642570281124,0.01606425702811245,0.020080321285140562,0.01606425702811245,0.004016064257028112,0.004016064257028112,0.0,0.012048192771084338,0.0,0.004016064257028112,0.0,0.008032128514056224,0.004016064257028112,0.004016064257028112,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,249.0,623.0,0.3996789727126806
254612011,0.3798449612403101,0.17054263565891473,0.08139534883720931,0.06976744186046512,0.10852713178294573,0.03488372093023256,0.05426356589147287,0.015503875968992248,0.05813953488372093,0.003875968992248062,0.003875968992248062,0.003875968992248062,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.003875968992248062,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,258.0,635.0,0.4062992125984252
254612012,0.3495575221238938,0.19469026548672566,0.07079646017699115,0.11504424778761062,0.11061946902654868,0.084070796460177,0.008849557522123894,0.02654867256637168,0.008849557522123894,0.004424778761061947,0.01327433628318584,0.004424778761061947,0.0,0.0,0.004424778761061947,0.0,0.0,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,472.0,0.4788135593220339
254612013,0.266304347826087,0.31521739130434784,0.04891304347826087,0.11956521739130435,0.08695652173913043,0.04891304347826087,0.016304347826086956,0.03260869565217391,0.005434782608695652,0.010869565217391304,0.016304347826086956,0.005434782608695652,0.0,0.0,0.0,0.016304347826086956,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,184.0,532.0,0.3458646616541353
254612014,0.30859375,0.21484375,0.0546875,0.1796875,0.1015625,0.03515625,0.03125,0.01171875,0.015625,0.0078125,0.00390625,0.015625,0.00390625,0.00390625,0.0078125,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,606.0,0.42244224422442245
254612015,0.3303030303030303,0.24242424242424243,0.09393939393939393,0.14242424242424243,0.06363636363636363,0.030303030303030304,0.024242424242424242,0.015151515151515152,0.03636363636363636,0.0030303030303030303,0.0,0.0,0.0,0.0030303030303030303,0.0,0.0030303030303030303,0.006060606060606061,0.0,0.0,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,330.0,680.0,0.4852941176470588
254612016,0.33146067415730335,0.23876404494382023,0.1404494382022472,0.09269662921348315,0.0449438202247191,0.033707865168539325,0.019662921348314606,0.016853932584269662,0.03651685393258427,0.0,0.0056179775280898875,0.0028089887640449437,0.0,0.0,0.0056179775280898875,0.008426966292134831,0.0028089887640449437,0.0056179775280898875,0.0028089887640449437,0.0,0.0028089887640449437,0.0,0.0,0.0028089887640449437,0.0028089887640449437,0.0,0.0028089887640449437,0.0,0.0,356.0,682.0,0.5219941348973607
254612017,0.31521739130434784,0.2608695652173913,0.11739130434782609,0.09347826086956522,0.06521739130434782,0.03260869565217391,0.030434782608695653,0.015217391304347827,0.02826086956521739,0.006521739130434782,0.006521739130434782,0.004347826086956522,0.006521739130434782,0.002173913043478261,0.002173913043478261,0.0,0.0,0.002173913043478261,0.0,0.004347826086956522,0.004347826086956522,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,460.0,930.0,0.4946236559139785
254612018,0.366412213740458,0.26717557251908397,0.08396946564885496,0.1297709923664122,0.04961832061068702,0.061068702290076333,0.011450381679389313,0.007633587786259542,0.003816793893129771,0.0,0.0,0.003816793893129771,0.003816793893129771,0.003816793893129771,0.003816793893129771,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,636.0,0.4119496855345912
254612019,0.3522267206477733,0.23076923076923078,0.1214574898785425,0.10931174089068826,0.05668016194331984,0.032388663967611336,0.032388663967611336,0.012145748987854251,0.024291497975708502,0.004048582995951417,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.004048582995951417,0.004048582995951417,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,481.0,0.5135135135135135
254612020,0.36904761904761907,0.1875,0.14583333333333334,0.15773809523809523,0.017857142857142856,0.03869047619047619,0.03273809523809524,0.01488095238095238,0.008928571428571428,0.008928571428571428,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.0,0.0,0.002976190476190476,0.0,0.002976190476190476,0.0,0.002976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,662.0,0.5075528700906344
254612021,0.3902439024390244,0.20121951219512196,0.10060975609756098,0.1524390243902439,0.036585365853658534,0.03048780487804878,0.021341463414634148,0.012195121951219513,0.006097560975609756,0.003048780487804878,0.012195121951219513,0.009146341463414634,0.012195121951219513,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.003048780487804878,0.0,0.0,328.0,671.0,0.488822652757079
254612022,0.33668341708542715,0.27386934673366836,0.10804020100502512,0.0678391959798995,0.06281407035175879,0.05778894472361809,0.032663316582914576,0.020100502512562814,0.01507537688442211,0.002512562814070352,0.002512562814070352,0.0,0.007537688442211055,0.0,0.002512562814070352,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.002512562814070352,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,398.0,808.0,0.49257425742574257
254612023,0.33029612756264237,0.24829157175398633,0.1252847380410023,0.08656036446469248,0.06605922551252848,0.04783599088838269,0.025056947608200455,0.01366742596810934,0.0387243735763098,0.002277904328018223,0.002277904328018223,0.002277904328018223,0.0,0.002277904328018223,0.0,0.004555808656036446,0.0,0.002277904328018223,0.0,0.002277904328018223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,884.0,0.49660633484162897
254612024,0.3561643835616438,0.21643835616438356,0.1589041095890411,0.09041095890410959,0.038356164383561646,0.049315068493150684,0.021917808219178082,0.010958904109589041,0.024657534246575342,0.0027397260273972603,0.00821917808219178,0.0027397260273972603,0.0027397260273972603,0.0,0.0,0.010958904109589041,0.0,0.0,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,702.0,0.51994301994302
254612025,0.3910891089108911,0.18316831683168316,0.15099009900990099,0.09158415841584158,0.06930693069306931,0.034653465346534656,0.017326732673267328,0.012376237623762377,0.012376237623762377,0.007425742574257425,0.009900990099009901,0.0,0.0049504950495049506,0.0024752475247524753,0.0024752475247524753,0.0,0.0024752475247524753,0.0,0.0049504950495049506,0.0024752475247524753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,722.0,0.5595567867036011
254612026,0.3220338983050847,0.2271186440677966,0.1152542372881356,0.14576271186440679,0.0711864406779661,0.030508474576271188,0.020338983050847456,0.010169491525423728,0.006779661016949152,0.006779661016949152,0.006779661016949152,0.0,0.010169491525423728,0.0,0.006779661016949152,0.003389830508474576,0.0,0.0,0.0,0.006779661016949152,0.003389830508474576,0.003389830508474576,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.0,295.0,646.0,0.456656346749226
254612027,0.31398416886543534,0.2849604221635884,0.07387862796833773,0.12401055408970976,0.0633245382585752,0.036939313984168866,0.03430079155672823,0.018469656992084433,0.010554089709762533,0.005277044854881266,0.005277044854881266,0.002638522427440633,0.002638522427440633,0.002638522427440633,0.005277044854881266,0.0,0.0,0.010554089709762533,0.002638522427440633,0.0,0.0,0.002638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,823.0,0.46051032806804376
254612028,0.22297297297297297,0.30405405405405406,0.13513513513513514,0.07432432432432433,0.09797297297297297,0.0472972972972973,0.016891891891891893,0.030405405405405407,0.02364864864864865,0.006756756756756757,0.006756756756756757,0.0033783783783783786,0.0033783783783783786,0.0,0.006756756756756757,0.0033783783783783786,0.0,0.006756756756756757,0.0,0.0033783783783783786,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,296.0,732.0,0.40437158469945356
254612029,0.34615384615384615,0.21794871794871795,0.1762820512820513,0.060897435897435896,0.04487179487179487,0.0641025641025641,0.022435897435897436,0.009615384615384616,0.019230769230769232,0.00641025641025641,0.00641025641025641,0.003205128205128205,0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,312.0,706.0,0.44192634560906513
254612030,0.31693989071038253,0.27049180327868855,0.1092896174863388,0.07650273224043716,0.07103825136612021,0.06830601092896176,0.02185792349726776,0.01366120218579235,0.01912568306010929,0.00273224043715847,0.00273224043715847,0.00546448087431694,0.00273224043715847,0.0,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.0,366.0,770.0,0.4753246753246753
254612031,0.30422535211267604,0.22535211267605634,0.14084507042253522,0.09295774647887324,0.07323943661971831,0.059154929577464786,0.02535211267605634,0.014084507042253521,0.022535211267605635,0.008450704225352112,0.0028169014084507044,0.008450704225352112,0.0,0.0,0.0028169014084507044,0.0028169014084507044,0.008450704225352112,0.0028169014084507044,0.0,0.0,0.0028169014084507044,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,355.0,758.0,0.4683377308707124
