id,ГЕРБ-СДС,БСП,ДБ,Борис Бонев (нез.),не подкрепям никого,ВМРО-БНД,ПП АТАКА,БСДП,Гергин Борисов (нез.),ДПС,Глас Народен,ВЪЗР,ЗЕЛЕНИТЕ,АБВ,АЛТЕРНАТИВАТА НА ГРАЖДАНИТЕ,"ДБГ, ЗНС, НДСВ",ВОЛЯ,ЗАЕДНО за промяна,ДВИЖЕНИЕ 21,"Ние, Гражданите",Християндемократическа партия,НФСБ,МИР,Земеделски съюз „Ал. Стамболийски“,ДВИЖЕНИЕ „НАПРЕД БЪЛГАРИЯ“,Александър Ваклин (нез.),СДП,СВОБОДА,БЗНС,ПРЯКА ДЕМОКРАЦИЯ,БСДД,Радикалдемократическа партия,БНО,ОБЕДИНЕНА СОЦИАЛДЕМОКРАЦИЯ,НРП,total,eligible_voters,активност
224612020,0.32592592592592595,0.2037037037037037,0.12222222222222222,0.05925925925925926,0.04814814814814815,0.06296296296296296,0.018518518518518517,0.022222222222222223,0.03333333333333333,0.003703703703703704,0.007407407407407408,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.003703703703703704,0.014814814814814815,0.007407407407407408,0.003703703703703704,0.0,0.007407407407407408,0.007407407407407408,0.003703703703703704,0.003703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.003703703703703704,0.0,0.0,0.0,270,654,0.41284403669724773
224612021,0.3137931034482759,0.2,0.1103448275862069,0.11379310344827587,0.03793103448275862,0.041379310344827586,0.013793103448275862,0.020689655172413793,0.02413793103448276,0.0034482758620689655,0.010344827586206896,0.020689655172413793,0.0034482758620689655,0.0034482758620689655,0.006896551724137931,0.0034482758620689655,0.010344827586206896,0.010344827586206896,0.010344827586206896,0.006896551724137931,0.0034482758620689655,0.0,0.0,0.0034482758620689655,0.006896551724137931,0.006896551724137931,0.0,0.0,0.010344827586206896,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,290,658,0.44072948328267475
224612022,0.32697547683923706,0.1444141689373297,0.11444141689373297,0.11716621253405994,0.04632152588555858,0.04087193460490463,0.01907356948228883,0.01634877384196185,0.01907356948228883,0.0027247956403269754,0.005449591280653951,0.010899182561307902,0.005449591280653951,0.0027247956403269754,0.01634877384196185,0.0027247956403269754,0.0,0.005449591280653951,0.008174386920980926,0.0027247956403269754,0.005449591280653951,0.0,0.0,0.0681198910081744,0.0,0.008174386920980926,0.0,0.0,0.005449591280653951,0.0,0.0,0.0027247956403269754,0.0,0.0027247956403269754,0.0,367,809,0.453646477132262
224612023,0.31666666666666665,0.14047619047619048,0.16666666666666666,0.06190476190476191,0.03571428571428571,0.09761904761904762,0.01904761904761905,0.01904761904761905,0.023809523809523808,0.002380952380952381,0.016666666666666666,0.011904761904761904,0.009523809523809525,0.0,0.004761904761904762,0.004761904761904762,0.023809523809523808,0.007142857142857143,0.004761904761904762,0.004761904761904762,0.0,0.002380952380952381,0.004761904761904762,0.009523809523809525,0.002380952380952381,0.002380952380952381,0.0,0.002380952380952381,0.0,0.002380952380952381,0.0,0.0,0.002380952380952381,0.0,0.0,420,891,0.4713804713804714
224612024,0.345565749235474,0.15902140672782875,0.13761467889908258,0.0764525993883792,0.03363914373088685,0.07951070336391437,0.009174311926605505,0.01529051987767584,0.021406727828746176,0.0030581039755351682,0.009174311926605505,0.01529051987767584,0.01529051987767584,0.0061162079510703364,0.012232415902140673,0.0030581039755351682,0.012232415902140673,0.01834862385321101,0.0061162079510703364,0.0030581039755351682,0.0,0.0061162079510703364,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0061162079510703364,0.0030581039755351682,0.0,0.0,0.0,0.0,0.0,0.0,327,678,0.4823008849557522
224612025,0.2920353982300885,0.1976401179941003,0.12389380530973451,0.14454277286135694,0.038348082595870206,0.061946902654867256,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.0,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.014749262536873156,0.014749262536873156,0.0,0.0029498525073746312,0.0,0.0058997050147492625,0.0,0.0029498525073746312,0.0029498525073746312,0.0,0.0029498525073746312,0.0029498525073746312,0.0029498525073746312,0.0,0.0058997050147492625,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,339,698,0.48567335243553006
224612026,0.35856573705179284,0.2549800796812749,0.08764940239043825,0.07171314741035857,0.04780876494023904,0.043824701195219126,0.00398406374501992,0.01195219123505976,0.02390438247011952,0.01593625498007968,0.00398406374501992,0.00796812749003984,0.00398406374501992,0.02390438247011952,0.0,0.00796812749003984,0.00398406374501992,0.0,0.0,0.01195219123505976,0.00398406374501992,0.0,0.00796812749003984,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,668,0.37574850299401197
224612027,0.3235294117647059,0.2411764705882353,0.07352941176470588,0.058823529411764705,0.07352941176470588,0.03529411764705882,0.014705882352941176,0.023529411764705882,0.03529411764705882,0.0029411764705882353,0.01764705882352941,0.0029411764705882353,0.0058823529411764705,0.0058823529411764705,0.0029411764705882353,0.0029411764705882353,0.014705882352941176,0.011764705882352941,0.020588235294117647,0.0058823529411764705,0.0029411764705882353,0.0029411764705882353,0.0058823529411764705,0.0,0.0029411764705882353,0.0029411764705882353,0.0058823529411764705,0.0,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,340,817,0.41615667074663404
224612028,0.40192926045016075,0.17041800643086816,0.1157556270096463,0.03858520900321544,0.0707395498392283,0.04180064308681672,0.01607717041800643,0.022508038585209004,0.022508038585209004,0.003215434083601286,0.01929260450160772,0.006430868167202572,0.006430868167202572,0.012861736334405145,0.006430868167202572,0.00964630225080386,0.0,0.012861736334405145,0.0,0.0,0.006430868167202572,0.0,0.006430868167202572,0.0,0.0,0.0,0.0,0.003215434083601286,0.003215434083601286,0.0,0.003215434083601286,0.0,0.0,0.0,0.0,311,767,0.40547588005215124
224612029,0.2863070539419087,0.1950207468879668,0.17427385892116182,0.12033195020746888,0.029045643153526972,0.029045643153526972,0.012448132780082987,0.016597510373443983,0.02074688796680498,0.008298755186721992,0.012448132780082987,0.0,0.008298755186721992,0.012448132780082987,0.004149377593360996,0.008298755186721992,0.0,0.004149377593360996,0.004149377593360996,0.008298755186721992,0.004149377593360996,0.0,0.0,0.008298755186721992,0.012448132780082987,0.004149377593360996,0.0,0.004149377593360996,0.0,0.0,0.012448132780082987,0.0,0.0,0.0,0.0,241,679,0.3549337260677467
224612030,0.3125,0.16447368421052633,0.09539473684210527,0.10197368421052631,0.05921052631578947,0.07236842105263158,0.019736842105263157,0.013157894736842105,0.03618421052631579,0.0,0.006578947368421052,0.029605263157894735,0.013157894736842105,0.003289473684210526,0.019736842105263157,0.0,0.006578947368421052,0.003289473684210526,0.003289473684210526,0.006578947368421052,0.006578947368421052,0.009868421052631578,0.0,0.0,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.0,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,304,785,0.3872611464968153
224612031,0.254071661237785,0.14332247557003258,0.13680781758957655,0.09120521172638436,0.09446254071661238,0.0781758957654723,0.016286644951140065,0.013029315960912053,0.035830618892508145,0.009771986970684038,0.013029315960912053,0.019543973941368076,0.006514657980456026,0.0,0.02280130293159609,0.0,0.009771986970684038,0.006514657980456026,0.003257328990228013,0.006514657980456026,0.003257328990228013,0.013029315960912053,0.0,0.006514657980456026,0.003257328990228013,0.003257328990228013,0.0,0.0,0.003257328990228013,0.0,0.0,0.003257328990228013,0.0,0.0,0.003257328990228013,307,766,0.4007832898172324
224612032,0.2710843373493976,0.21686746987951808,0.1144578313253012,0.08132530120481928,0.05120481927710843,0.08433734939759036,0.009036144578313253,0.009036144578313253,0.04216867469879518,0.018072289156626505,0.006024096385542169,0.0030120481927710845,0.009036144578313253,0.0,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.015060240963855422,0.012048192771084338,0.0030120481927710845,0.0,0.0030120481927710845,0.009036144578313253,0.006024096385542169,0.0,0.0,0.015060240963855422,0.0,0.0030120481927710845,0.0,0.0,0.0030120481927710845,0.0,0.0030120481927710845,332,800,0.415
224612033,0.2918149466192171,0.18505338078291814,0.12811387900355872,0.07829181494661921,0.03914590747330961,0.09252669039145907,0.010676156583629894,0.014234875444839857,0.03202846975088968,0.042704626334519574,0.017793594306049824,0.0,0.0071174377224199285,0.0035587188612099642,0.0035587188612099642,0.0035587188612099642,0.0035587188612099642,0.014234875444839857,0.0,0.0071174377224199285,0.0,0.0071174377224199285,0.0,0.0,0.0071174377224199285,0.0071174377224199285,0.0,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,739,0.38024357239512857
224612034,0.2357142857142857,0.25,0.12142857142857143,0.11785714285714285,0.04285714285714286,0.08214285714285714,0.0035714285714285713,0.017857142857142856,0.010714285714285714,0.0035714285714285713,0.025,0.010714285714285714,0.010714285714285714,0.0035714285714285713,0.0035714285714285713,0.007142857142857143,0.0,0.0035714285714285713,0.007142857142857143,0.010714285714285714,0.0035714285714285713,0.0035714285714285713,0.0,0.0,0.007142857142857143,0.0,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713,0.007142857142857143,0.0035714285714285713,280,604,0.46357615894039733
224612035,0.3062200956937799,0.21052631578947367,0.03349282296650718,0.06698564593301436,0.10047846889952153,0.08133971291866028,0.028708133971291867,0.028708133971291867,0.0,0.004784688995215311,0.028708133971291867,0.023923444976076555,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.009569377990430622,0.014354066985645933,0.014354066985645933,0.004784688995215311,0.009569377990430622,0.0,0.009569377990430622,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,209,658,0.31762917933130697
