id,ДБ,ГЕРБ-СДС,ИТН,БСП,МУТРИ ВЪН!,БНО,ВМРО,ВЪЗР,не подкрепям никого,ВОЛЯ И НФСБ,ДПС,ДНК,АБВ,КОД,АТАКА,РЕПУБЛИКАНЦИ ЗА БГ,ГЛАС НАРОДЕН,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,Партия на ЗЕЛЕНИТЕ,МИР,ОБЩЕСТВО,ПРЯКА ДЕМОКРАЦИЯ,"НИЕ, ГРАЖДАНИТЕ ",БСДД,ЗАЕДНО,Граждани от Протеста,БПЛ,БНС,ПРАВОТО,БОГ,независими,НАЦИЯ,total,eligible_voters,активност
244606021,0.2186046511627907,0.2,0.1372093023255814,0.16744186046511628,0.05116279069767442,0.04883720930232558,0.037209302325581395,0.011627906976744186,0.023255813953488372,0.013953488372093023,0.023255813953488372,0.013953488372093023,0.01627906976744186,0.0,0.0069767441860465115,0.013953488372093023,0.0,0.0,0.0,0.002325581395348837,0.0,0.004651162790697674,0.0,0.004651162790697674,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.0,0.002325581395348837,430.0,844,0.509478672985782
244606022,0.15979381443298968,0.21649484536082475,0.19072164948453607,0.1211340206185567,0.05154639175257732,0.05670103092783505,0.05670103092783505,0.028350515463917526,0.015463917525773196,0.010309278350515464,0.005154639175257732,0.005154639175257732,0.007731958762886598,0.005154639175257732,0.015463917525773196,0.01804123711340206,0.005154639175257732,0.002577319587628866,0.005154639175257732,0.0,0.0,0.002577319587628866,0.002577319587628866,0.005154639175257732,0.0,0.0,0.005154639175257732,0.002577319587628866,0.002577319587628866,0.0,0.002577319587628866,0.0,388.0,737,0.5264586160108549
244606023,0.2025862068965517,0.22198275862068967,0.1875,0.08836206896551724,0.05172413793103448,0.040948275862068964,0.0603448275862069,0.02586206896551724,0.023706896551724137,0.034482758620689655,0.008620689655172414,0.015086206896551725,0.010775862068965518,0.0,0.004310344827586207,0.004310344827586207,0.0,0.0021551724137931034,0.0,0.0021551724137931034,0.00646551724137931,0.0021551724137931034,0.0021551724137931034,0.0,0.0,0.0,0.0,0.0021551724137931034,0.0,0.0021551724137931034,0.0,0.0,464.0,891,0.5207631874298541
244606024,0.23962264150943396,0.19245283018867926,0.18490566037735848,0.10377358490566038,0.062264150943396226,0.04716981132075472,0.033962264150943396,0.03018867924528302,0.022641509433962263,0.01509433962264151,0.011320754716981131,0.007547169811320755,0.007547169811320755,0.0037735849056603774,0.0018867924528301887,0.0,0.009433962264150943,0.0037735849056603774,0.0037735849056603774,0.0018867924528301887,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0,0.0,0.005660377358490566,0.0,0.0,0.0,0.0018867924528301887,0.005660377358490566,530.0,973,0.5447070914696814
244606025,0.20093457943925233,0.28738317757009346,0.1191588785046729,0.12383177570093458,0.056074766355140186,0.04439252336448598,0.03271028037383177,0.016355140186915886,0.04672897196261682,0.007009345794392523,0.002336448598130841,0.016355140186915886,0.002336448598130841,0.004672897196261682,0.007009345794392523,0.002336448598130841,0.007009345794392523,0.002336448598130841,0.004672897196261682,0.0,0.002336448598130841,0.004672897196261682,0.0,0.0,0.002336448598130841,0.0,0.0,0.004672897196261682,0.0,0.0,0.002336448598130841,0.0,428.0,858,0.4988344988344988
244606026,0.1983695652173913,0.22554347826086957,0.19021739130434784,0.1331521739130435,0.057065217391304345,0.029891304347826088,0.035326086956521736,0.02717391304347826,0.03260869565217391,0.01358695652173913,0.008152173913043478,0.002717391304347826,0.008152173913043478,0.0,0.002717391304347826,0.002717391304347826,0.002717391304347826,0.0,0.010869565217391304,0.005434782608695652,0.0,0.005434782608695652,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.002717391304347826,0.0,368.0,854,0.4309133489461358
244606027,0.15649867374005305,0.29708222811671087,0.1962864721485411,0.09283819628647215,0.06631299734748011,0.03713527851458886,0.03978779840848806,0.03183023872679045,0.013262599469496022,0.015915119363395226,0.002652519893899204,0.002652519893899204,0.007957559681697613,0.007957559681697613,0.005305039787798408,0.0,0.007957559681697613,0.0,0.005305039787798408,0.002652519893899204,0.0,0.0,0.002652519893899204,0.002652519893899204,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.002652519893899204,0.0,377.0,801,0.4706616729088639
244606028,0.1658653846153846,0.22115384615384615,0.20673076923076922,0.1201923076923077,0.06009615384615385,0.036057692307692304,0.036057692307692304,0.05048076923076923,0.019230769230769232,0.02403846153846154,0.01201923076923077,0.004807692307692308,0.01201923076923077,0.002403846153846154,0.004807692307692308,0.002403846153846154,0.0,0.007211538461538462,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0,0.002403846153846154,0.0,0.0,0.0,0.0,0.002403846153846154,0.0,0.0,0.0,416.0,838,0.4964200477326969
244606029,0.2,0.3151515151515151,0.18484848484848485,0.09090909090909091,0.03939393939393939,0.024242424242424242,0.024242424242424242,0.03333333333333333,0.012121212121212121,0.006060606060606061,0.012121212121212121,0.012121212121212121,0.006060606060606061,0.01818181818181818,0.0030303030303030303,0.0,0.0,0.00909090909090909,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,749,0.44058744993324434
244606030,0.20533333333333334,0.2613333333333333,0.144,0.136,0.042666666666666665,0.018666666666666668,0.037333333333333336,0.029333333333333333,0.02666666666666667,0.010666666666666666,0.008,0.010666666666666666,0.0,0.010666666666666666,0.013333333333333334,0.010666666666666666,0.013333333333333334,0.0,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.008,0.0,375.0,819,0.45787545787545786
