id,ДБ,ГЕРБ-СДС,ИТН,БСП,МУТРИ ВЪН!,ВЪЗР,"ВМРО, ВОЛЯ И НФСБ",БЪЛГАРСКО ЛЯТО,не подкрепям никого,ДПС,НОД,ЛЯВ СЪЮЗ,АТАКА,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,МИР,РЕПУБЛИКАНЦИ ЗА БГ,БНС,ЗАЕДНО,СВОБОДА,БТР,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,независими,ПОДЕМ,total,eligible_voters,активност
244601044,0.1590909090909091,0.18181818181818182,0.20454545454545456,0.25,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,44.0,33.0,1.3333333333333333
244601045,0.43283582089552236,0.11940298507462686,0.11940298507462686,0.1044776119402985,0.1044776119402985,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,59486.0,0.0011263154355646706
244601046,0.20833333333333334,0.4583333333333333,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,1.1428571428571428
244603001,0.33766233766233766,0.2727272727272727,0.12337662337662338,0.11688311688311688,0.05194805194805195,0.025974025974025976,0.006493506493506494,0.032467532467532464,0.006493506493506494,0.006493506493506494,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,154.0,442.0,0.34841628959276016
244603002,0.3348623853211009,0.17889908256880735,0.15137614678899083,0.14678899082568808,0.045871559633027525,0.06880733944954129,0.013761467889908258,0.009174311926605505,0.01834862385321101,0.0045871559633027525,0.009174311926605505,0.009174311926605505,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,218.0,609.0,0.3579638752052545
244603003,0.2674897119341564,0.27983539094650206,0.13580246913580246,0.0823045267489712,0.04526748971193416,0.04938271604938271,0.02880658436213992,0.04526748971193416,0.0411522633744856,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.0,0.00823045267489712,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,729.0,0.3333333333333333
244603004,0.3073394495412844,0.24770642201834864,0.11926605504587157,0.10550458715596331,0.045871559633027525,0.05045871559633028,0.027522935779816515,0.027522935779816515,0.01834862385321101,0.027522935779816515,0.0045871559633027525,0.0045871559633027525,0.0,0.0045871559633027525,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0,218.0,749.0,0.2910547396528705
244603005,0.09090909090909091,0.36363636363636365,0.21212121212121213,0.21212121212121213,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,1.434782608695652
244603006,0.39148936170212767,0.2127659574468085,0.12340425531914893,0.06808510638297872,0.05531914893617021,0.059574468085106386,0.02127659574468085,0.029787234042553193,0.01276595744680851,0.00425531914893617,0.00851063829787234,0.00425531914893617,0.00425531914893617,0.0,0.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,872.0,0.2694954128440367
244603007,0.3008849557522124,0.22418879056047197,0.13274336283185842,0.15339233038348082,0.06784660766961652,0.029498525073746312,0.02359882005899705,0.02064896755162242,0.011799410029498525,0.0058997050147492625,0.014749262536873156,0.0,0.0,0.0,0.0,0.0,0.0058997050147492625,0.0,0.0,0.0029498525073746312,0.0029498525073746312,0.0,0.0,0.0029498525073746312,0.0,339.0,932.0,0.36373390557939916
244603008,0.2864583333333333,0.22916666666666666,0.19791666666666666,0.078125,0.057291666666666664,0.026041666666666668,0.015625,0.041666666666666664,0.020833333333333332,0.005208333333333333,0.005208333333333333,0.020833333333333332,0.005208333333333333,0.005208333333333333,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,901.0,0.21309655937846836
244603009,0.2981366459627329,0.20496894409937888,0.22981366459627328,0.08074534161490683,0.037267080745341616,0.037267080745341616,0.024844720496894408,0.024844720496894408,0.018633540372670808,0.012422360248447204,0.024844720496894408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,161.0,748.0,0.21524064171122995
244603011,0.37755102040816324,0.22789115646258504,0.14285714285714285,0.0782312925170068,0.04081632653061224,0.030612244897959183,0.013605442176870748,0.030612244897959183,0.017006802721088437,0.003401360544217687,0.017006802721088437,0.0,0.0,0.006802721088435374,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.003401360544217687,0.003401360544217687,0.0,0.0,294.0,983.0,0.2990844354018311
244603012,0.2777777777777778,0.22839506172839505,0.12962962962962962,0.10493827160493827,0.09259259259259259,0.024691358024691357,0.030864197530864196,0.037037037037037035,0.012345679012345678,0.018518518518518517,0.006172839506172839,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,162.0,483.0,0.33540372670807456
244603013,0.36363636363636365,0.2857142857142857,0.11038961038961038,0.05194805194805195,0.05194805194805195,0.032467532467532464,0.01948051948051948,0.01948051948051948,0.025974025974025976,0.01948051948051948,0.0,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,558.0,0.27598566308243727
244603014,0.39705882352941174,0.16544117647058823,0.125,0.09191176470588236,0.0661764705882353,0.04411764705882353,0.03676470588235294,0.014705882352941176,0.025735294117647058,0.003676470588235294,0.022058823529411766,0.0,0.003676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676470588235294,0.0,0.0,0.0,272.0,847.0,0.32113341204250295
