id,Фандъкова,Манолова,не подкрепям никого,total,eligible_voters,активност,активност
224606080,0.584,0.396,0.02,250,669,0.0014947683109118087,0.37369207772795215
224606081,0.541958041958042,0.42657342657342656,0.03146853146853147,286,781,0.0012804097311139564,0.36619718309859156
224606082,0.4854368932038835,0.49029126213592233,0.024271844660194174,206,739,0.0013531799729364006,0.2787550744248985
224606083,0.48514851485148514,0.5,0.01485148514851485,202,642,0.001557632398753894,0.3146417445482866
224606084,0.2,0.8,0.0,10,10,0.1,1.0
224607001,0.47761194029850745,0.43283582089552236,0.08955223880597014,201,478,0.0020920502092050207,0.4205020920502092
224607002,0.4107142857142857,0.5238095238095238,0.06547619047619048,168,392,0.002551020408163265,0.42857142857142855
224607003,0.475,0.425,0.1,200,407,0.002457002457002457,0.4914004914004914
224607004,0.4819672131147541,0.43934426229508194,0.07868852459016394,305,665,0.0015037593984962407,0.45864661654135336
224607005,0.551829268292683,0.3871951219512195,0.06097560975609756,328,867,0.0011534025374855825,0.37831603229527105
224607006,0.5259259259259259,0.3851851851851852,0.08888888888888889,270,679,0.0014727540500736377,0.39764359351988215
224607007,0.4598337950138504,0.42105263157894735,0.11911357340720222,361,876,0.001141552511415525,0.4121004566210046
224607008,0.4067796610169492,0.5152542372881356,0.07796610169491526,295,687,0.001455604075691412,0.4294032023289665
224607009,0.42704626334519574,0.498220640569395,0.07473309608540925,281,703,0.001422475106685633,0.39971550497866287
224607010,0.49823321554770317,0.43109540636042404,0.0706713780918728,283,664,0.0015060240963855422,0.42620481927710846
224607011,0.3788546255506608,0.5506607929515418,0.07048458149779736,227,495,0.0020202020202020198,0.4585858585858586
224607012,0.34801762114537443,0.5814977973568282,0.07048458149779736,227,567,0.001763668430335097,0.400352733686067
224607013,0.4647887323943662,0.4507042253521127,0.08450704225352113,213,426,0.002347417840375587,0.5
224607014,0.4529616724738676,0.4738675958188153,0.07317073170731707,287,721,0.0013869625520110955,0.39805825242718446
224607015,0.4024896265560166,0.5311203319502075,0.06639004149377593,241,592,0.0016891891891891893,0.40709459459459457
224607016,0.5014925373134328,0.43283582089552236,0.06567164179104477,335,741,0.001349527665317139,0.45209176788124156
224607017,0.5257142857142857,0.38571428571428573,0.08857142857142856,350,801,0.0012484394506866417,0.4369538077403246
224607018,0.4708029197080292,0.4306569343065693,0.09854014598540146,274,600,0.0016666666666666668,0.45666666666666667
224607019,0.5089820359281437,0.41916167664670656,0.0718562874251497,334,699,0.001430615164520744,0.47782546494992845
224607020,0.403921568627451,0.5176470588235295,0.0784313725490196,255,602,0.0016611295681063123,0.42358803986710963
224607021,0.48493975903614456,0.4578313253012048,0.0572289156626506,332,837,0.0011947431302270011,0.3966547192353644
224607022,0.33544303797468356,0.6265822784810127,0.0379746835443038,158,515,0.001941747572815534,0.3067961165048544
224607023,0.2862903225806452,0.6612903225806451,0.05241935483870968,248,570,0.0017543859649122805,0.43508771929824563
224607024,0.6503496503496503,0.3146853146853147,0.03496503496503497,286,691,0.001447178002894356,0.41389290882778584
224607025,0.526984126984127,0.4126984126984127,0.06031746031746032,315,780,0.001282051282051282,0.40384615384615385
224607026,0.4263565891472868,0.44573643410852715,0.12790697674418605,258,586,0.0017064846416382253,0.4402730375426621
224607027,0.5195530726256983,0.4581005586592179,0.0223463687150838,179,408,0.0024509803921568627,0.4387254901960784
224607028,0.4720670391061452,0.44972067039106145,0.0782122905027933,358,822,0.0012165450121654502,0.43552311435523117
224607029,0.5228070175438596,0.37894736842105264,0.09824561403508772,285,647,0.0015455950540958266,0.44049459041731065
224607030,0.40082644628099173,0.5289256198347108,0.07024793388429752,242,532,0.0018796992481203006,0.4548872180451128
224607031,0.4883720930232558,0.4476744186046512,0.06395348837209303,172,474,0.002109704641350211,0.3628691983122363
224607032,0.4061433447098976,0.5324232081911263,0.06143344709897611,293,649,0.0015408320493066256,0.4514637904468413
224607033,0.40816326530612246,0.5591836734693878,0.0326530612244898,245,578,0.0017301038062283738,0.42387543252595156
224607034,0.381294964028777,0.539568345323741,0.07913669064748201,278,591,0.001692047377326565,0.4703891708967851
224607035,0.4305555555555556,0.4722222222222222,0.09722222222222222,216,532,0.0018796992481203006,0.40601503759398494
224607036,0.46153846153846156,0.4482758620689655,0.09018567639257294,377,871,0.001148105625717566,0.43283582089552236
224607037,0.44171779141104295,0.49693251533742333,0.06134969325153374,326,743,0.0013458950201884253,0.4387617765814266
224607038,0.5127118644067796,0.4025423728813559,0.0847457627118644,236,584,0.0017123287671232876,0.4041095890410959
224607039,0.4831081081081081,0.41216216216216217,0.10472972972972973,296,767,0.001303780964797914,0.3859191655801825
224607040,0.4838709677419355,0.41935483870967744,0.0967741935483871,310,868,0.001152073732718894,0.35714285714285715
224607041,0.46215139442231074,0.450199203187251,0.08764940239043825,251,599,0.001669449081803005,0.41903171953255425
224607042,0.5555555555555556,0.39295392953929537,0.051490514905149054,369,892,0.0011210762331838565,0.413677130044843
224607043,0.5365168539325843,0.40730337078651685,0.056179775280898875,356,912,0.0010964912280701754,0.39035087719298245
224607044,0.5517241379310345,0.34796238244514105,0.10031347962382445,319,739,0.0013531799729364004,0.4316644113667118
224607045,0.46153846153846156,0.4414715719063545,0.09698996655518395,299,758,0.0013192612137203166,0.3944591029023747
224607046,0.48405797101449277,0.4434782608695652,0.07246376811594203,345,780,0.001282051282051282,0.4423076923076923
224607047,0.45244956772334294,0.49855907780979825,0.04899135446685879,347,808,0.0012376237623762376,0.42945544554455445
224607048,0.45714285714285713,0.48253968253968255,0.06031746031746032,315,839,0.0011918951132300357,0.37544696066746125
224607049,0.4520547945205479,0.5102739726027398,0.03767123287671233,292,723,0.0013831258644536654,0.40387275242047027
224607050,0.5106382978723404,0.450354609929078,0.03900709219858156,282,683,0.0014641288433382136,0.4128843338213763
224607051,0.4868421052631579,0.42543859649122806,0.08771929824561403,228,545,0.001834862385321101,0.41834862385321103
224607052,0.49696969696969695,0.4484848484848485,0.05454545454545454,330,738,0.0013550135501355014,0.44715447154471544
224607053,0.4025157232704403,0.5157232704402516,0.08176100628930817,159,434,0.002304147465437788,0.3663594470046083
224607054,0.4303030303030303,0.49696969696969695,0.07272727272727272,165,481,0.002079002079002079,0.34303534303534305
224607055,0.5473372781065089,0.3994082840236686,0.05325443786982249,338,859,0.0011641443538998836,0.39348079161816063
224607056,0.4349775784753363,0.4798206278026906,0.08520179372197309,223,515,0.001941747572815534,0.4330097087378641
224607057,0.4497816593886463,0.47161572052401746,0.07860262008733625,229,615,0.0016260162601626016,0.3723577235772358
224607058,0.5326633165829145,0.3768844221105528,0.09045226130653267,199,538,0.0018587360594795538,0.36988847583643125
224607059,0.5311572700296736,0.40059347181008903,0.06824925816023739,337,840,0.0011904761904761906,0.4011904761904762
224607060,0.5164835164835165,0.43131868131868134,0.0521978021978022,364,867,0.0011534025374855825,0.419838523644752
224607061,0.43356643356643354,0.5314685314685315,0.03496503496503497,143,461,0.0021691973969631237,0.31019522776572667
224607062,0.4429530201342282,0.4798657718120805,0.07718120805369127,298,850,0.001176470588235294,0.35058823529411764
224607063,0.3303964757709251,0.6167400881057269,0.05286343612334802,227,492,0.0020325203252032522,0.4613821138211382
224607064,0.3727810650887574,0.5621301775147929,0.0650887573964497,169,462,0.0021645021645021645,0.3658008658008658
224607065,0.38288288288288286,0.527027027027027,0.09009009009009009,222,574,0.0017421602787456444,0.3867595818815331
224607066,0.4978902953586498,0.45147679324894513,0.05063291139240506,237,608,0.001644736842105263,0.38980263157894735
224607067,0.47560975609756095,0.43902439024390244,0.08536585365853659,164,529,0.0018903591682419658,0.31001890359168244
224607068,0.5050505050505051,0.4444444444444444,0.050505050505050504,198,643,0.0015552099533437014,0.30793157076205285
224607069,0.4588744588744589,0.46320346320346323,0.07792207792207792,231,677,0.0014771048744460858,0.3412112259970458
224607070,0.8568421052631578,0.1431578947368421,0.0,475,531,0.0018832391713747645,0.8945386064030132
224607071,0.9168173598553345,0.08318264014466546,0.0,553,829,0.0012062726176115801,0.6670687575392038
224607072,0.8736141906873615,0.10421286031042129,0.022172949002217297,451,511,0.0019569471624266144,0.8825831702544031
224607073,0.7615571776155717,0.22384428223844283,0.014598540145985401,411,876,0.001141552511415525,0.4691780821917808
224607074,0.8459715639810427,0.14218009478672985,0.011848341232227487,422,765,0.00130718954248366,0.5516339869281046
224607075,0.7802469135802469,0.20987654320987653,0.009876543209876543,405,777,0.001287001287001287,0.5212355212355212
224607076,0.863849765258216,0.11971830985915492,0.01643192488262911,426,630,0.0015873015873015873,0.6761904761904762
224607077,0.842,0.148,0.01,500,904,0.0011061946902654867,0.5530973451327433
224607078,0.49612403100775193,0.4728682170542636,0.031007751937984496,129,233,0.004291845493562232,0.5536480686695279
224607079,0.49019607843137253,0.4411764705882353,0.06862745098039216,204,488,0.0020491803278688526,0.4180327868852459
224607080,0.45774647887323944,0.45539906103286387,0.08685446009389672,426,917,0.0010905125408942203,0.46455834242093785
224607081,0.48056537102473496,0.4416961130742049,0.07773851590106007,283,702,0.0014245014245014244,0.4031339031339031
224607082,0.43946188340807174,0.484304932735426,0.07623318385650224,223,548,0.0018248175182481751,0.40693430656934304
224607083,0.5176056338028169,0.4154929577464789,0.06690140845070422,284,588,0.0017006802721088435,0.48299319727891155
224607084,0.5069444444444444,0.4027777777777778,0.09027777777777778,288,730,0.0013698630136986301,0.39452054794520547
224607085,0.45217391304347826,0.49130434782608695,0.05652173913043478,230,601,0.0016638935108153079,0.3826955074875208
224607086,0.5,0.5,0.0,10,9,0.1111111111111111,1.1111111111111112
224608001,0.4575645756457565,0.4907749077490775,0.05166051660516605,271,614,0.0016286644951140066,0.44136807817589574
224608002,0.42249240121580545,0.5045592705167173,0.0729483282674772,329,775,0.0012903225806451613,0.42451612903225805
224608003,0.48942598187311176,0.4501510574018127,0.06042296072507553,331,745,0.0013422818791946308,0.4442953020134228
224608004,0.5546218487394958,0.3865546218487395,0.058823529411764705,238,536,0.0018656716417910447,0.44402985074626866
224608005,0.4169381107491857,0.5211726384364821,0.06188925081433225,307,733,0.001364256480218281,0.41882673942701226
224608006,0.3994413407821229,0.5167597765363129,0.08379888268156424,358,825,0.0012121212121212121,0.43393939393939396
224608007,0.3274647887323944,0.6443661971830986,0.028169014084507043,284,631,0.001584786053882726,0.4500792393026941
224608008,0.3413333333333333,0.6106666666666667,0.048,375,821,0.001218026796589525,0.45676004872107184
224608009,0.44966442953020136,0.5,0.050335570469798654,298,767,0.001303780964797914,0.38852672750977835
224608010,0.4478114478114478,0.5050505050505051,0.04713804713804714,297,730,0.0013698630136986301,0.40684931506849314
224608011,0.4896142433234421,0.45103857566765576,0.05934718100890208,337,795,0.0012578616352201257,0.4238993710691824
224608012,0.41483516483516486,0.5274725274725275,0.057692307692307696,364,797,0.0012547051442910915,0.45671267252195735
224608013,0.408983451536643,0.5437352245862884,0.04728132387706856,423,946,0.0010570824524312895,0.44714587737843553
224608014,0.5331010452961672,0.4425087108013937,0.024390243902439025,287,777,0.001287001287001287,0.36936936936936937
224608015,0.41818181818181815,0.5454545454545454,0.03636363636363636,275,702,0.0014245014245014246,0.39173789173789175
224608016,0.38688524590163936,0.5672131147540984,0.04590163934426229,305,723,0.0013831258644536656,0.4218533886583679
224608017,0.4738562091503268,0.4673202614379085,0.058823529411764705,306,813,0.0012300123001230013,0.3763837638376384
224608018,0.5195822454308094,0.4464751958224543,0.033942558746736295,383,383,0.0026109660574412533,1.0
224608019,0.5359477124183006,0.42483660130718953,0.0392156862745098,306,785,0.0012738853503184713,0.38980891719745225
224608020,0.3689839572192513,0.5935828877005348,0.0374331550802139,374,811,0.0012330456226880395,0.46115906288532676
224608021,0.4388888888888889,0.5222222222222223,0.03888888888888889,360,802,0.0012468827930174563,0.4488778054862843
224608022,0.45706371191135736,0.4986149584487535,0.0443213296398892,361,818,0.0012224938875305623,0.441320293398533
224608023,0.4782608695652174,0.46956521739130436,0.05217391304347826,230,577,0.0017331022530329288,0.3986135181975737
224608024,0.48823529411764705,0.45294117647058824,0.058823529411764705,340,746,0.0013404825737265416,0.45576407506702415
224608025,0.4894894894894895,0.4774774774774775,0.03303303303303303,333,772,0.0012953367875647669,0.43134715025906734
224608026,0.45231607629427795,0.4822888283378747,0.0653950953678474,367,879,0.0011376564277588168,0.41751990898748575
224608027,0.42333333333333334,0.49666666666666665,0.08,300,798,0.0012531328320802004,0.37593984962406013
224608028,0.4467455621301775,0.5088757396449705,0.04437869822485207,338,814,0.0012285012285012285,0.4152334152334152
224608029,0.47297297297297297,0.4756756756756757,0.051351351351351354,370,900,0.0011111111111111111,0.4111111111111111
224608030,0.4397163120567376,0.5035460992907801,0.05673758865248227,282,618,0.0016181229773462782,0.4563106796116505
224608031,0.44327176781002636,0.45646437994722955,0.10026385224274406,379,943,0.0010604453870625662,0.4019088016967126
224608032,0.3767772511848341,0.5781990521327014,0.045023696682464455,422,896,0.0011160714285714285,0.47098214285714285
224608033,0.44025157232704404,0.5314465408805031,0.02830188679245283,318,822,0.0012165450121654502,0.38686131386861317
224608034,0.3923705722070845,0.555858310626703,0.051771117166212535,367,844,0.001184834123222749,0.43483412322274884
224608035,0.5483870967741935,0.41935483870967744,0.03225806451612903,31,18,0.05555555555555555,1.7222222222222223
224608036,0.48484848484848486,0.48484848484848486,0.030303030303030304,33,33,0.030303030303030304,1.0
224608037,0.21518987341772153,0.7468354430379747,0.0379746835443038,158,159,0.006289308176100629,0.9937106918238994
224608038,0.25,0.6666666666666666,0.08333333333333333,24,21,0.047619047619047616,1.1428571428571428
224609001,0.5289017341040463,0.37572254335260113,0.0953757225433526,346,682,0.001466275659824047,0.5073313782991202
224609002,0.47843137254901963,0.4117647058823529,0.10980392156862745,255,574,0.0017421602787456446,0.4442508710801394
224609003,0.5056179775280899,0.3970037453183521,0.09737827715355805,267,603,0.001658374792703151,0.4427860696517413
224609004,0.5466101694915254,0.326271186440678,0.1271186440677966,236,532,0.0018796992481203006,0.44360902255639095
224609005,0.44871794871794873,0.44551282051282054,0.10576923076923077,312,622,0.001607717041800643,0.5016077170418006
224609006,0.5511551155115512,0.34983498349834985,0.09900990099009901,303,620,0.0016129032258064516,0.48870967741935484
224609007,0.44761904761904764,0.4666666666666667,0.08571428571428572,315,642,0.001557632398753894,0.49065420560747663
224609008,0.546875,0.325,0.128125,320,657,0.0015220700152207,0.487062404870624
224609009,0.5292307692307693,0.3415384615384615,0.12923076923076923,325,687,0.001455604075691412,0.47307132459970885
224609010,0.38924050632911394,0.4620253164556962,0.14873417721518986,316,624,0.0016025641025641025,0.5064102564102564
224609011,0.4892086330935252,0.38848920863309355,0.1223021582733813,278,571,0.0017513134851138354,0.4868651488616462
224609012,0.5401929260450161,0.3633440514469453,0.09646302250803858,311,635,0.0015748031496062992,0.48976377952755906
224609013,0.513986013986014,0.3531468531468531,0.13286713286713286,286,641,0.0015600624024961,0.44617784711388453
224609014,0.45185185185185184,0.4444444444444444,0.1037037037037037,270,634,0.0015772870662460567,0.42586750788643535
224609015,0.5769230769230769,0.34615384615384615,0.07692307692307693,208,538,0.0018587360594795538,0.38661710037174724
224609016,0.5126582278481012,0.37658227848101267,0.11075949367088607,316,666,0.0015015015015015015,0.4744744744744745
224609017,0.4804270462633452,0.41637010676156583,0.10320284697508897,281,661,0.0015128593040847202,0.42511346444780634
224609018,0.4276729559748428,0.4748427672955975,0.09748427672955975,318,698,0.0014326647564469914,0.45558739255014324
224609019,0.4205607476635514,0.4766355140186916,0.102803738317757,214,510,0.00196078431372549,0.4196078431372549
224609020,0.4918032786885246,0.4262295081967213,0.08196721311475409,244,531,0.0018832391713747643,0.4595103578154426
224609021,0.4146341463414634,0.46747967479674796,0.11788617886178862,246,521,0.0019193857965451055,0.472168905950096
224609022,0.4092664092664093,0.5057915057915058,0.08494208494208494,259,584,0.0017123287671232876,0.4434931506849315
224609023,0.5183946488294314,0.4080267558528428,0.07357859531772576,299,651,0.0015360983102918587,0.4592933947772657
224609024,0.5471014492753623,0.38768115942028986,0.06521739130434782,276,658,0.0015197568389057749,0.4194528875379939
224609025,0.3904109589041096,0.5445205479452054,0.06506849315068493,292,587,0.0017035775127768314,0.49744463373083475
224609026,0.4864864864864865,0.42857142857142855,0.08494208494208494,259,564,0.0017730496453900709,0.4592198581560284
224609027,0.4425087108013937,0.4843205574912892,0.07317073170731707,287,647,0.0015455950540958266,0.4435857805255023
224609028,0.5065359477124183,0.40522875816993464,0.08823529411764706,306,693,0.001443001443001443,0.44155844155844154
224609029,0.5125448028673835,0.4121863799283154,0.07526881720430108,279,656,0.001524390243902439,0.4253048780487805
224609030,0.38016528925619836,0.5454545454545454,0.0743801652892562,242,540,0.001851851851851852,0.44814814814814813
224609031,0.502262443438914,0.38461538461538464,0.11312217194570136,221,557,0.0017953321364452424,0.39676840215439857
224609032,0.45564516129032256,0.46774193548387094,0.07661290322580645,248,551,0.0018148820326678765,0.4500907441016334
224609033,0.4869109947643979,0.4083769633507853,0.10471204188481675,191,430,0.002325581395348837,0.4441860465116279
224609034,0.5252100840336135,0.4117647058823529,0.06302521008403361,238,593,0.0016863406408094434,0.40134907251264756
224609035,0.5470085470085471,0.3717948717948718,0.0811965811965812,234,480,0.0020833333333333333,0.4875
224609036,0.4825174825174825,0.4020979020979021,0.11538461538461539,286,585,0.0017094017094017094,0.4888888888888889
224609037,0.4166666666666667,0.4947916666666667,0.08854166666666667,192,421,0.0023752969121140144,0.45605700712589076
224609038,0.5121951219512195,0.4349593495934959,0.052845528455284556,246,505,0.0019801980198019802,0.4871287128712871
224609039,0.5512820512820513,0.3717948717948718,0.07692307692307693,234,553,0.0018083182640144665,0.4231464737793852
224609040,0.3945578231292517,0.5340136054421769,0.07142857142857142,294,604,0.0016556291390728477,0.4867549668874172
224609041,0.48788927335640137,0.4290657439446367,0.08304498269896193,289,610,0.001639344262295082,0.4737704918032787
224609042,0.5348837209302325,0.3813953488372093,0.08372093023255814,215,531,0.0018832391713747645,0.4048964218455744
224609043,0.4630541871921182,0.49261083743842365,0.04433497536945813,203,462,0.0021645021645021645,0.4393939393939394
224609044,0.45751633986928103,0.4411764705882353,0.10130718954248366,306,663,0.0015082956259426846,0.46153846153846156
224609045,0.5015290519877675,0.42507645259938837,0.07339449541284404,327,695,0.0014388489208633094,0.47050359712230216
224609046,0.4161676646706587,0.49700598802395207,0.08682634730538923,334,699,0.001430615164520744,0.47782546494992845
224609047,0.3794466403162055,0.5573122529644269,0.06324110671936758,253,537,0.0018621973929236497,0.47113594040968343
224609048,0.4844961240310077,0.4069767441860465,0.10852713178294573,258,630,0.0015873015873015873,0.4095238095238095
224609049,0.4092526690391459,0.5302491103202847,0.060498220640569395,281,624,0.0016025641025641025,0.45032051282051283
224609050,0.43728813559322033,0.47796610169491527,0.0847457627118644,295,628,0.0015923566878980893,0.4697452229299363
224609051,0.5018315018315018,0.4432234432234432,0.054945054945054944,273,618,0.0016181229773462784,0.441747572815534
224609052,0.45098039215686275,0.45098039215686275,0.09803921568627451,204,455,0.002197802197802198,0.44835164835164837
224609053,0.4384057971014493,0.4673913043478261,0.09420289855072464,276,637,0.0015698587127158557,0.43328100470957615
224609054,0.5,0.41883116883116883,0.08116883116883117,308,672,0.001488095238095238,0.4583333333333333
224609055,0.4542372881355932,0.48135593220338985,0.06440677966101695,295,576,0.001736111111111111,0.5121527777777778
224609056,0.4549019607843137,0.4666666666666667,0.0784313725490196,255,519,0.0019267822736030828,0.4913294797687861
224609057,0.4690721649484536,0.4742268041237113,0.05670103092783505,194,482,0.002074688796680498,0.4024896265560166
224609058,0.42567567567567566,0.4831081081081081,0.09121621621621621,296,561,0.0017825311942959,0.5276292335115864
224609059,0.5110132158590308,0.3920704845814978,0.09691629955947137,227,535,0.0018691588785046728,0.42429906542056073
224609060,0.46445497630331756,0.4597156398104265,0.07582938388625593,211,507,0.0019723865877712033,0.4161735700197239
224609061,0.4773662551440329,0.4156378600823045,0.10699588477366255,243,586,0.0017064846416382253,0.41467576791808874
224609062,0.4375,0.4742647058823529,0.08823529411764706,272,614,0.0016286644951140066,0.44299674267100975
224609063,0.4870848708487085,0.4059040590405904,0.1070110701107011,271,597,0.0016750418760469012,0.4539363484087102
224609064,0.5209125475285171,0.44106463878326996,0.03802281368821293,263,626,0.001597444089456869,0.42012779552715657
224609065,0.45555555555555555,0.4666666666666667,0.07777777777777778,180,452,0.0022123893805309734,0.39823008849557523
224609066,0.5795454545454546,0.35795454545454547,0.0625,176,519,0.0019267822736030828,0.33911368015414256
224609067,0.4340425531914894,0.46382978723404256,0.10212765957446808,235,526,0.0019011406844106464,0.4467680608365019
224609068,0.4180602006688963,0.4782608695652174,0.10367892976588629,299,685,0.00145985401459854,0.4364963503649635
224609069,0.4875444839857651,0.4412811387900356,0.0711743772241993,281,591,0.001692047377326565,0.4754653130287648
224609070,0.42245989304812837,0.45989304812834225,0.11764705882352941,187,462,0.0021645021645021645,0.40476190476190477
224609071,0.46601941747572817,0.4368932038834951,0.0970873786407767,206,439,0.002277904328018223,0.46924829157175396
224609072,0.42560553633217996,0.5121107266435986,0.06228373702422145,289,611,0.001636661211129296,0.47299509001636664
224609073,0.5138888888888888,0.4212962962962963,0.06481481481481481,216,461,0.0021691973969631233,0.4685466377440347
224609074,0.49264705882352944,0.41911764705882354,0.08823529411764706,136,426,0.002347417840375587,0.3192488262910798
224609075,0.3986013986013986,0.4825174825174825,0.11888111888111888,286,581,0.001721170395869191,0.49225473321858865
224609076,0.43388429752066116,0.45867768595041325,0.10743801652892562,242,631,0.001584786053882726,0.38351822503961963
224609077,0.49377593360995853,0.3941908713692946,0.11203319502074689,241,598,0.0016722408026755853,0.40301003344481606
224609078,0.3192488262910798,0.596244131455399,0.08450704225352113,213,491,0.002036659877800407,0.43380855397148677
224609079,0.55,0.39375,0.05625,160,340,0.0029411764705882353,0.47058823529411764
224609080,0.3541666666666667,0.6458333333333334,0.0,48,196,0.00510204081632653,0.24489795918367346
224610001,0.4883720930232558,0.4108527131782946,0.10077519379844961,258,425,0.002352941176470588,0.6070588235294118
224610002,0.6488095238095238,0.25,0.10119047619047619,168,357,0.0028011204481792717,0.47058823529411764
224610003,0.5443037974683544,0.3628691983122363,0.09282700421940929,237,585,0.0017094017094017094,0.40512820512820513
224610004,0.4866666666666667,0.42,0.09333333333333334,150,411,0.0024330900243309003,0.36496350364963503
224610005,0.45962732919254656,0.4720496894409938,0.06832298136645963,161,385,0.0025974025974025974,0.41818181818181815
224610006,0.5336538461538461,0.38461538461538464,0.08173076923076923,208,468,0.002136752136752137,0.4444444444444444
224610007,0.5224719101123596,0.38202247191011235,0.09550561797752809,178,482,0.002074688796680498,0.36929460580912865
224610008,0.5446428571428571,0.38392857142857145,0.07142857142857142,224,531,0.0018832391713747645,0.4218455743879473
224610009,0.5801526717557252,0.3053435114503817,0.11450381679389313,131,365,0.00273972602739726,0.3589041095890411
224610010,0.5070422535211268,0.3755868544600939,0.11737089201877934,213,506,0.001976284584980237,0.4209486166007905
224610011,0.4692737430167598,0.39106145251396646,0.13966480446927373,179,369,0.0027100271002710027,0.48509485094850946
224610012,0.5974025974025974,0.3181818181818182,0.08441558441558442,154,347,0.002881844380403458,0.4438040345821326
224610013,0.5,0.4153225806451613,0.0846774193548387,248,539,0.0018552875695732839,0.4601113172541744
224610014,0.5121951219512195,0.3780487804878049,0.10975609756097561,164,415,0.0024096385542168677,0.39518072289156625
224610015,0.5333333333333333,0.37333333333333335,0.09333333333333334,150,367,0.0027247956403269754,0.4087193460490463
224610016,0.5103092783505154,0.39690721649484534,0.09278350515463918,194,489,0.0020449897750511245,0.3967280163599182
224610017,0.5966850828729282,0.3314917127071823,0.0718232044198895,181,438,0.00228310502283105,0.4132420091324201
224610018,0.5065502183406113,0.388646288209607,0.10480349344978165,229,557,0.0017953321364452424,0.4111310592459605
224610019,0.3917525773195876,0.5085910652920962,0.09965635738831616,291,642,0.0015576323987538938,0.4532710280373832
224610020,0.5196078431372549,0.4215686274509804,0.058823529411764705,204,513,0.001949317738791423,0.39766081871345027
224610021,0.5688622754491018,0.3473053892215569,0.08383233532934131,167,413,0.002421307506053269,0.4043583535108959
224610022,0.4956521739130435,0.4434782608695652,0.06086956521739131,230,557,0.0017953321364452424,0.4129263913824057
224610023,0.5243445692883895,0.40823970037453183,0.06741573033707865,267,571,0.0017513134851138354,0.46760070052539404
224610024,0.5139442231075697,0.4262948207171315,0.05976095617529881,251,561,0.0017825311942959,0.4474153297682709
224610025,0.5656108597285068,0.34841628959276016,0.08597285067873303,221,545,0.001834862385321101,0.4055045871559633
224610026,0.47297297297297297,0.4594594594594595,0.06756756756756757,222,464,0.0021551724137931034,0.47844827586206895
224610027,0.4375,0.4583333333333333,0.10416666666666667,192,513,0.001949317738791423,0.3742690058479532
224610028,0.4246153846153846,0.48615384615384616,0.08923076923076922,325,644,0.0015527950310559005,0.5046583850931677
224610029,0.49377593360995853,0.45643153526970953,0.04979253112033195,241,455,0.002197802197802198,0.5296703296703297
224610030,0.4482758620689655,0.5078369905956113,0.0438871473354232,319,615,0.0016260162601626016,0.5186991869918699
224610031,0.4946236559139785,0.43010752688172044,0.07526881720430108,186,404,0.0024752475247524753,0.4603960396039604
224610032,0.503731343283582,0.39925373134328357,0.09701492537313433,268,573,0.0017452006980802793,0.4677137870855148
224610033,0.46473029045643155,0.45228215767634855,0.08298755186721991,241,574,0.0017421602787456446,0.41986062717770034
224610034,0.56875,0.39375,0.0375,320,691,0.001447178002894356,0.4630969609261939
224610035,0.521505376344086,0.41397849462365593,0.06451612903225806,186,437,0.002288329519450801,0.425629290617849
224610036,0.48614609571788414,0.42065491183879095,0.09319899244332494,397,813,0.0012300123001230013,0.4883148831488315
224610037,0.5244215938303342,0.41131105398457585,0.06426735218508997,389,884,0.0011312217194570135,0.44004524886877827
224610038,0.47619047619047616,0.47278911564625853,0.05102040816326531,294,718,0.001392757660167131,0.40947075208913647
224610039,0.47692307692307695,0.40307692307692305,0.12,325,625,0.0016,0.52
224610040,0.5508684863523573,0.38957816377171217,0.05955334987593052,403,876,0.001141552511415525,0.4600456621004566
224610041,0.4752475247524752,0.429042904290429,0.09570957095709572,303,673,0.0014858841010401188,0.45022288261515603
224610042,0.4763157894736842,0.4605263157894737,0.06315789473684211,380,785,0.0012738853503184713,0.4840764331210191
224610043,0.503030303030303,0.4212121212121212,0.07575757575757576,330,731,0.0013679890560875513,0.45143638850889195
224610044,0.4758454106280193,0.47342995169082125,0.050724637681159424,414,895,0.0011173184357541898,0.46256983240223465
224610045,0.5054347826086957,0.4483695652173913,0.04619565217391304,368,824,0.0012135922330097086,0.44660194174757284
224610046,0.4732142857142857,0.48660714285714285,0.04017857142857143,224,512,0.001953125,0.4375
224610047,0.5230769230769231,0.4123076923076923,0.06461538461538462,325,685,0.00145985401459854,0.4744525547445255
224610048,0.5136986301369864,0.3904109589041096,0.0958904109589041,292,601,0.0016638935108153079,0.4858569051580699
224610049,0.5,0.4298245614035088,0.07017543859649122,228,507,0.0019723865877712033,0.44970414201183434
224610050,0.5040650406504065,0.4105691056910569,0.08536585365853659,246,519,0.0019267822736030826,0.47398843930635837
224610051,0.4166666666666667,0.5176767676767676,0.06565656565656566,396,951,0.0010515247108307045,0.416403785488959
224610052,0.4956772334293948,0.44668587896253603,0.05763688760806916,347,796,0.001256281407035176,0.435929648241206
224610053,0.4582210242587601,0.49865229110512127,0.0431266846361186,371,824,0.0012135922330097086,0.45024271844660196
224610054,0.3188405797101449,0.6231884057971014,0.057971014492753624,414,885,0.0011299435028248588,0.46779661016949153
224610055,0.4878048780487805,0.43902439024390244,0.07317073170731707,205,552,0.0018115942028985505,0.3713768115942029
224610056,0.4806451612903226,0.44516129032258067,0.07419354838709677,310,835,0.0011976047904191617,0.3712574850299401
