id,БСП,ГЕРБ-СДС,ВЪЗР,ИТН,НП ИСИ,АТАКА (к.),БНО,ЗАЕДНО,БНС-НД,НДСВ,КОД,ПП/ДБ,ДПС,ЛЕВИЦАТА,БВ,МИР,ЕВРОЛЕВИЦА,БСДД,ГЛАС НАРОДЕН,СПБП,ВЪН ОТ ЕС,независими,не подкрепям никого,total,eligible_voters,активност
11394,0.04930232558139535,0.32744186046511625,0.17302325581395347,0.035348837209302326,0.004651162790697674,0.0074418604651162795,0.0009302325581395349,0.004651162790697674,0.0009302325581395349,0.0,0.0018604651162790699,0.26046511627906976,0.01674418604651163,0.01953488372093023,0.026976744186046512,0.0018604651162790699,0.0037209302325581397,0.0,0.0027906976744186047,0.0,0.004651162790697674,0.0,0.05767441860465116,1075.0,2977,0.36110178031575413
11404,0.22916666666666666,0.3125,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,48.0,107,0.4485981308411215
11418,0.0703125,0.384765625,0.056640625,0.029296875,0.0,0.00390625,0.0,0.001953125,0.0,0.0,0.001953125,0.046875,0.376953125,0.01953125,0.005859375,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,512.0,1061,0.4825636192271442
11421,0.2638888888888889,0.2638888888888889,0.05555555555555555,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.027777777777777776,0.0,0.3055555555555556,0.0,0.0,0.027777777777777776,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,72.0,161,0.4472049689440994
11449,0.0111731843575419,0.05772811918063315,0.00931098696461825,0.0037243947858473,0.0,0.0,0.0,0.0,0.0,0.0,0.00186219739292365,0.048417132216014895,0.8491620111731844,0.0037243947858473,0.0037243947858473,0.0,0.00186219739292365,0.0,0.0,0.0,0.0,0.0,0.00931098696461825,537.0,1520,0.35328947368421054
11452,0.07317073170731707,0.5365853658536586,0.08536585365853659,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.07317073170731707,0.012195121951219513,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,82.0,160,0.5125
11466,0.09183673469387756,0.11224489795918367,0.061224489795918366,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.5204081632653061,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,98.0,222,0.44144144144144143
11483,0.1951219512195122,0.12195121951219512,0.14634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.04878048780487805,0.07317073170731707,0.14634146341463414,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,41.0,58,0.7068965517241379
11497,0.041666666666666664,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5416666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24,1.0
11510,0.048223350253807105,0.3248730964467005,0.12690355329949238,0.03553299492385787,0.01015228426395939,0.005076142131979695,0.0,0.0,0.0,0.0,0.0025380710659898475,0.21573604060913706,0.12436548223350254,0.02030456852791878,0.02030456852791878,0.007614213197969543,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0532994923857868,394.0,1109,0.3552750225428314
11538,0.07085714285714285,0.2102857142857143,0.22857142857142856,0.03428571428571429,0.004571428571428572,0.0034285714285714284,0.001142857142857143,0.0,0.0,0.001142857142857143,0.0034285714285714284,0.30514285714285716,0.008,0.03314285714285714,0.03428571428571429,0.005714285714285714,0.001142857142857143,0.0,0.0034285714285714284,0.001142857142857143,0.002285714285714286,0.0,0.048,875.0,2424,0.360973597359736
11555,0.09420289855072464,0.1956521739130435,0.15217391304347827,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.07971014492753623,0.37681159420289856,0.014492753623188406,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,138.0,280,0.4928571428571429
11572,0.05625,0.275,0.09375,0.04375,0.0,0.0,0.00625,0.00625,0.0,0.0,0.0,0.15,0.26875,0.00625,0.01875,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.06875,160.0,282,0.5673758865248227
11613,0.007633587786259542,0.05343511450381679,0.007633587786259542,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.03816793893129771,0.8778625954198473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,131.0,306,0.42810457516339867
11627,0.027237354085603113,0.0311284046692607,0.011673151750972763,0.007782101167315175,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.027237354085603113,0.8871595330739299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,257.0,616,0.4172077922077922
11644,0.07017543859649122,0.4649122807017544,0.17543859649122806,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.18421052631578946,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.03508771929824561,114.0,250,0.456
11658,0.5660377358490566,0.10377358490566038,0.04716981132075472,0.04716981132075472,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.16037735849056603,0.0,0.018867924528301886,0.009433962264150943,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.02830188679245283,106.0,216,0.49074074074074076
11661,0.18604651162790697,0.4418604651162791,0.06976744186046512,0.03875968992248062,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.17054263565891473,0.0,0.007751937984496124,0.015503875968992248,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.05426356589147287,129.0,313,0.41214057507987223
11675,0.13043478260869565,0.4782608695652174,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,23.0,41,0.5609756097560976
11689,0.020202020202020204,0.04040404040404041,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,99.0,551,0.17967332123411978
11692,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.9375,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,367,0.2615803814713896
11702,0.22105263157894736,0.3473684210526316,0.22105263157894736,0.021052631578947368,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.010526315789473684,0.0,0.021052631578947368,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.031578947368421054,95.0,137,0.6934306569343066
11716,0.38095238095238093,0.23809523809523808,0.10317460317460317,0.023809523809523808,0.007936507936507936,0.015873015873015872,0.0,0.0,0.0,0.007936507936507936,0.0,0.1746031746031746,0.007936507936507936,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,126.0,498,0.25301204819277107
11720,0.03125,0.09375,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5,0.03125,0.03125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,36,0.8888888888888888
11764,0.002551020408163265,0.24744897959183673,0.002551020408163265,0.017857142857142856,0.0,0.0,0.002551020408163265,0.0,0.0,0.0,0.002551020408163265,0.03316326530612245,0.6836734693877551,0.0,0.002551020408163265,0.0,0.0,0.0,0.002551020408163265,0.0,0.0,0.0,0.002551020408163265,392.0,912,0.4298245614035088
11778,0.2465753424657534,0.2328767123287671,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.1917808219178082,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,73.0,127,0.5748031496062992
11781,0.125,0.06818181818181818,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.6931818181818182,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,88.0,362,0.2430939226519337
11795,0.014423076923076924,0.15384615384615385,0.02403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04326923076923077,0.7403846153846154,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,208.0,581,0.35800344234079173
11805,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,144,0.3611111111111111
11819,0.1357142857142857,0.22857142857142856,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428571428571428,0.5285714285714286,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,140.0,505,0.27722772277227725
11822,0.02666666666666667,0.04,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.8533333333333334,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,75.0,75,1.0
11836,0.04395604395604396,0.45054945054945056,0.0989010989010989,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.2087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,91.0,183,0.4972677595628415
11845,0.07436708860759493,0.3069620253164557,0.19936708860759494,0.04746835443037975,0.0,0.004746835443037975,0.0,0.0031645569620253164,0.0,0.0015822784810126582,0.0015822784810126582,0.24841772151898733,0.0015822784810126582,0.020569620253164556,0.04430379746835443,0.0,0.0,0.0031645569620253164,0.0015822784810126582,0.0,0.0,0.0,0.04113924050632911,632.0,1702,0.37132784958871917
11853,0.12244897959183673,0.19387755102040816,0.11224489795918367,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.09183673469387756,0.030612244897959183,0.061224489795918366,0.30612244897959184,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.04081632653061224,98.0,186,0.5268817204301075
11867,0.05405405405405406,0.10135135135135136,0.02364864864864865,0.0033783783783783786,0.0033783783783783786,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0945945945945946,0.6722972972972973,0.013513513513513514,0.006756756756756757,0.0,0.0033783783783783786,0.0,0.0,0.0033783783783783786,0.0,0.0,0.013513513513513514,296.0,1287,0.22999222999222999
11870,0.014925373134328358,0.1791044776119403,0.007462686567164179,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,0.5895522388059702,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,134.0,288,0.4652777777777778
11884,0.07348242811501597,0.3706070287539936,0.11182108626198083,0.019169329073482427,0.006389776357827476,0.0,0.0,0.006389776357827476,0.0,0.012779552715654952,0.003194888178913738,0.25878594249201275,0.003194888178913738,0.02875399361022364,0.04472843450479233,0.006389776357827476,0.003194888178913738,0.0,0.006389776357827476,0.0,0.003194888178913738,0.0,0.04153354632587859,313.0,564,0.5549645390070922
11898,0.06382978723404255,0.425531914893617,0.23404255319148937,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,47.0,52,0.9038461538461539
11908,0.21739130434782608,0.2318840579710145,0.17391304347826086,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.2753623188405797,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,69.0,212,0.32547169811320753
11925,0.10638297872340426,0.3191489361702128,0.10638297872340426,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.23404255319148937,0.0425531914893617,0.0,0.06382978723404255,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,47.0,70,0.6714285714285714
11939,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.10526315789473684,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,52,0.7307692307692307
11990,0.35555555555555557,0.2222222222222222,0.17777777777777778,0.06666666666666667,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,81,0.5555555555555556
12005,0.19135802469135801,0.27469135802469136,0.16049382716049382,0.043209876543209874,0.0030864197530864196,0.0030864197530864196,0.0,0.0030864197530864196,0.0,0.0,0.0,0.19444444444444445,0.0030864197530864196,0.027777777777777776,0.030864197530864196,0.0,0.0,0.0030864197530864196,0.0,0.0,0.006172839506172839,0.0,0.05555555555555555,324.0,877,0.3694412770809578
12019,0.17096774193548386,0.267741935483871,0.12580645161290321,0.06129032258064516,0.00967741935483871,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.0,0.0032258064516129032,0.13225806451612904,0.12903225806451613,0.0,0.00967741935483871,0.0,0.0032258064516129032,0.0032258064516129032,0.0032258064516129032,0.0,0.0032258064516129032,0.0,0.05806451612903226,310.0,322,0.9627329192546584
12022,0.007317073170731708,0.11707317073170732,0.0024390243902439024,0.0024390243902439024,0.0,0.0024390243902439024,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.8439024390243902,0.0024390243902439024,0.0024390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007317073170731708,410.0,1430,0.2867132867132867
12053,0.015625,0.078125,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.078125,0.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,64.0,337,0.18991097922848665
12067,0.06666666666666667,0.36666666666666664,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,30.0,103,0.2912621359223301
12084,0.05418250950570342,0.38022813688212925,0.16730038022813687,0.03802281368821293,0.006653992395437262,0.0038022813688212928,0.0,0.0009505703422053232,0.0019011406844106464,0.0038022813688212928,0.0009505703422053232,0.23479087452471484,0.0028517110266159697,0.017110266159695818,0.03897338403041825,0.0009505703422053232,0.0,0.0,0.0019011406844106464,0.0,0.0028517110266159697,0.0,0.04277566539923954,1052.0,2490,0.42248995983935744
12098,0.07692307692307693,0.47863247863247865,0.1282051282051282,0.017094017094017096,0.008547008547008548,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.2222222222222222,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.02564102564102564,117.0,171,0.6842105263157895
12108,0.11507936507936507,0.3373015873015873,0.2261904761904762,0.031746031746031744,0.003968253968253968,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.12698412698412698,0.011904761904761904,0.031746031746031744,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,252.0,559,0.45080500894454384
12156,0.03067484662576687,0.12883435582822086,0.012269938650306749,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.2147239263803681,0.5521472392638037,0.006134969325153374,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.03680981595092025,163.0,891,0.1829405162738496
12168,0.10483870967741936,0.33064516129032256,0.18548387096774194,0.04032258064516129,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.008064516129032258,0.20161290322580644,0.008064516129032258,0.03225806451612903,0.04032258064516129,0.0,0.008064516129032258,0.0,0.0,0.0,0.008064516129032258,0.0,0.024193548387096774,124.0,250,0.496
12173,0.08860759493670886,0.12658227848101267,0.16455696202531644,0.05063291139240506,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.12658227848101267,0.3291139240506329,0.012658227848101266,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.05063291139240506,79.0,207,0.38164251207729466
12190,0.0196078431372549,0.025210084033613446,0.0056022408963585435,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.025210084033613446,0.9103641456582633,0.0056022408963585435,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,357.0,1160,0.30775862068965515
12200,0.36363636363636365,0.24242424242424243,0.15151515151515152,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,75,0.44
12214,0.04739336492890995,0.5118483412322274,0.061611374407582936,0.037914691943127965,0.004739336492890996,0.0,0.0,0.0,0.004739336492890996,0.004739336492890996,0.0,0.14218009478672985,0.11848341232227488,0.014218009478672985,0.018957345971563982,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.02843601895734597,211.0,323,0.653250773993808
12231,0.34782608695652173,0.34782608695652173,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31,0.7419354838709677
12245,0.2,0.4444444444444444,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,45.0,128,0.3515625
12259,0.09422446406052963,0.2896847414880202,0.15727616645649434,0.04726355611601513,0.0023707440100882724,0.004438839848675914,0.0010592686002522068,0.0019672131147540984,0.0009583858764186633,0.0033291298865069357,0.0021689785624211854,0.2023203026481715,0.03364438839848676,0.022849936948297605,0.07773013871374528,0.0017654476670870113,0.0006557377049180328,0.0004539722572509458,0.0019672131147540984,0.00015132408575031526,0.004085750315258512,0.0,0.049634300126103405,19825.0,54011,0.3670548591953491
12262,0.20588235294117646,0.3235294117647059,0.14705882352941177,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,44,0.7727272727272727
12283,0.11928651059085842,0.2987736900780379,0.1505016722408027,0.08918617614269789,0.008918617614269788,0.0011148272017837235,0.0011148272017837235,0.0033444816053511705,0.0,0.0,0.005574136008918618,0.14827201783723523,0.042363433667781496,0.028985507246376812,0.043478260869565216,0.005574136008918618,0.0,0.0,0.0,0.0,0.0011148272017837235,0.0,0.05239687848383501,897.0,2744,0.3268950437317784
12293,0.010526315789473684,0.09473684210526316,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.8631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,303,0.31353135313531355
12303,0.03598971722365039,0.04884318766066838,0.017994858611825194,0.002570694087403599,0.0,0.0,0.002570694087403599,0.0,0.0,0.0,0.0,0.012853470437017995,0.8354755784061697,0.002570694087403599,0.015424164524421594,0.0,0.002570694087403599,0.0,0.0,0.0,0.0,0.0,0.02313624678663239,389.0,850,0.4576470588235294
12317,0.22535211267605634,0.3591549295774648,0.09154929577464789,0.04929577464788732,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.007042253521126761,0.14084507042253522,0.06338028169014084,0.014084507042253521,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035211267605633804,142.0,239,0.5941422594142259
12334,0.007246376811594203,0.21739130434782608,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.6956521739130435,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036231884057971016,138.0,252,0.5476190476190477
12348,0.3541666666666667,0.3958333333333333,0.125,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,48.0,82,0.5853658536585366
12351,0.2,0.16666666666666666,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.06666666666666667,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38,0.7894736842105263
12365,0.22916666666666666,0.203125,0.171875,0.005208333333333333,0.0,0.020833333333333332,0.005208333333333333,0.0,0.0,0.015625,0.0,0.15625,0.046875,0.0625,0.026041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057291666666666664,192.0,543,0.35359116022099446
12382,0.046511627906976744,0.28294573643410853,0.08139534883720931,0.023255813953488372,0.003875968992248062,0.003875968992248062,0.003875968992248062,0.0,0.0,0.003875968992248062,0.003875968992248062,0.15503875968992248,0.2868217054263566,0.027131782945736434,0.031007751937984496,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.04263565891472868,258.0,575,0.44869565217391305
12396,0.07317073170731707,0.34146341463414637,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.24390243902439024,0.07317073170731707,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,41.0,48,0.8541666666666666
12406,0.06804733727810651,0.4940828402366864,0.07692307692307693,0.026627218934911243,0.029585798816568046,0.0,0.0,0.0,0.0,0.0,0.0,0.029585798816568046,0.21301775147928995,0.0,0.011834319526627219,0.0,0.0,0.0029585798816568047,0.005917159763313609,0.0,0.0029585798816568047,0.0029585798816568047,0.03550295857988166,338.0,884,0.38235294117647056
12414,0.043478260869565216,0.391304347826087,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.34782608695652173,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,77,0.2987012987012987
12423,0.05454545454545454,0.12727272727272726,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,92,0.5978260869565217
12440,0.015625,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.005208333333333333,192.0,368,0.5217391304347826
12468,0.0,0.043859649122807015,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,382,0.29842931937172773
12471,0.15151515151515152,0.36363636363636365,0.09090909090909091,0.050505050505050504,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.1414141414141414,0.13131313131313133,0.010101010101010102,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,99.0,317,0.31230283911671924
12499,0.019027484143763214,0.05179704016913319,0.0200845665961945,0.003171247357293869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048625792811839326,0.8372093023255814,0.003171247357293869,0.006342494714587738,0.0,0.0,0.0010570824524312897,0.0021141649048625794,0.0,0.0,0.0,0.007399577167019027,946.0,2125,0.4451764705882353
12509,0.007082152974504249,0.5354107648725213,0.007082152974504249,0.0,0.0,0.00141643059490085,0.0,0.0,0.0,0.00141643059490085,0.0,0.014164305949008499,0.42492917847025496,0.00141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0056657223796034,706.0,1851,0.38141545110750946
12512,0.038461538461538464,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,61,0.4262295081967213
12526,0.15789473684210525,0.3684210526315789,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2894736842105263,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,38.0,69,0.5507246376811594
12530,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,42,0.5238095238095238
12543,0.10740072202166065,0.2752707581227437,0.12184115523465704,0.02707581227436823,0.002707581227436823,0.007220216606498195,0.0009025270758122744,0.002707581227436823,0.0,0.0009025270758122744,0.0009025270758122744,0.08483754512635379,0.30144404332129965,0.01895306859205776,0.011732851985559567,0.002707581227436823,0.0,0.0,0.0018050541516245488,0.0,0.0036101083032490976,0.0,0.027978339350180504,1108.0,2763,0.4010133912414043
12557,0.34210526315789475,0.23684210526315788,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,38.0,46,0.8260869565217391
12560,0.1744186046511628,0.6046511627906976,0.03488372093023256,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,86.0,130,0.6615384615384615
12574,0.1225130890052356,0.3832460732984293,0.18848167539267016,0.03664921465968586,0.004188481675392671,0.004188481675392671,0.0020942408376963353,0.0020942408376963353,0.004188481675392671,0.0010471204188481676,0.0020942408376963353,0.1068062827225131,0.024083769633507852,0.04293193717277487,0.024083769633507852,0.0031413612565445027,0.0010471204188481676,0.0020942408376963353,0.0010471204188481676,0.0,0.0031413612565445027,0.005235602094240838,0.0356020942408377,955.0,2552,0.3742163009404389
12588,0.5,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,18.0,16,1.125
12591,0.05084745762711865,0.0423728813559322,0.03389830508474576,0.03389830508474576,0.0,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.059322033898305086,0.7033898305084746,0.01694915254237288,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,118.0,320,0.36875
