id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,МЕЧ,не подкрепям никого,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА!,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,ОБЩЕСТВО ЗА НОВА БГ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,невалидни,total,eligible_voters,активност
18335,0.26666666666666666,0.03333333333333333,0.2,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,30.0,36,0.8333333333333334
18349,0.24489795918367346,0.02040816326530612,0.10204081632653061,0.1836734693877551,0.10204081632653061,0.12244897959183673,0.02040816326530612,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,49.0,74,0.6621621621621622
18352,0.2708333333333333,0.375,0.020833333333333332,0.25,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,48.0,199,0.24120603015075376
18366,0.16264090177133655,0.4605475040257649,0.0322061191626409,0.0998389694041868,0.06602254428341385,0.03864734299516908,0.020933977455716585,0.02254428341384863,0.011272141706924315,0.00322061191626409,0.008051529790660225,0.014492753623188406,0.04186795491143317,0.001610305958132045,0.001610305958132045,0.0,0.0,0.001610305958132045,0.0,0.0,0.00322061191626409,0.004830917874396135,0.0,0.0,0.0,0.001610305958132045,0.001610305958132045,0.0,0.001610305958132045,0.0,0.0,0.0,0.017713365539452495,621.0,1527,0.4066797642436149
18374,0.25,0.34375,0.078125,0.09375,0.0625,0.046875,0.0,0.046875,0.015625,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.0,0.0,0.03125,64.0,176,0.36363636363636365
18407,0.058823529411764705,0.6691176470588235,0.04411764705882353,0.07352941176470588,0.051470588235294115,0.04411764705882353,0.014705882352941176,0.022058823529411766,0.014705882352941176,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,136.0,457,0.2975929978118162
18424,0.2138157894736842,0.6743421052631579,0.02631578947368421,0.01644736842105263,0.029605263157894735,0.006578947368421052,0.0,0.0,0.02631578947368421,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.046052631578947366,304.0,766,0.3968668407310705
18455,0.36363636363636365,0.030303030303030304,0.09090909090909091,0.07575757575757576,0.09090909090909091,0.18181818181818182,0.030303030303030304,0.0,0.015151515151515152,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.030303030303030304,66.0,203,0.3251231527093596
18469,0.29878048780487804,0.17682926829268292,0.054878048780487805,0.2073170731707317,0.054878048780487805,0.04878048780487805,0.03048780487804878,0.018292682926829267,0.036585365853658534,0.012195121951219513,0.0,0.0,0.006097560975609756,0.03048780487804878,0.0,0.0,0.006097560975609756,0.0,0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.018292682926829267,164.0,810,0.20246913580246914
18486,0.2876712328767123,0.2328767123287671,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.0136986301369863,0.0,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,73.0,107,0.6822429906542056
18490,0.23453237410071942,0.041726618705035974,0.10071942446043165,0.2014388489208633,0.04748201438848921,0.11510791366906475,0.034532374100719423,0.05467625899280575,0.04460431654676259,0.015827338129496403,0.01870503597122302,0.017266187050359712,0.02014388489208633,0.008633093525179856,0.0057553956834532375,0.0028776978417266188,0.0028776978417266188,0.0028776978417266188,0.004316546762589928,0.004316546762589928,0.004316546762589928,0.004316546762589928,0.0014388489208633094,0.0,0.0,0.0057553956834532375,0.0014388489208633094,0.0,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.015827338129496403,695.0,2800,0.24821428571428572
18505,0.13178294573643412,0.2842377260981912,0.04392764857881137,0.09948320413436693,0.04521963824289406,0.03229974160206718,0.028423772609819122,0.07881136950904392,0.012919896640826873,0.18087855297157623,0.015503875968992248,0.00904392764857881,0.0012919896640826874,0.0012919896640826874,0.003875968992248062,0.0012919896640826874,0.002583979328165375,0.0,0.002583979328165375,0.0012919896640826874,0.0012919896640826874,0.0012919896640826874,0.002583979328165375,0.0,0.0,0.00516795865633075,0.007751937984496124,0.0012919896640826874,0.0,0.002583979328165375,0.0012919896640826874,0.0,0.06589147286821706,774.0,2115,0.3659574468085106
18513,0.18032786885245902,0.7213114754098361,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,61.0,143,0.42657342657342656
18527,0.59375,0.25,0.015625,0.015625,0.015625,0.046875,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,64.0,173,0.3699421965317919
18544,0.09433962264150944,0.6792452830188679,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,53.0,74,0.7162162162162162
18558,0.24210526315789474,0.46842105263157896,0.06842105263157895,0.07368421052631578,0.021052631578947368,0.05263157894736842,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,190.0,418,0.45454545454545453
18561,0.46153846153846156,0.0,0.11538461538461539,0.15384615384615385,0.057692307692307696,0.057692307692307696,0.0,0.057692307692307696,0.0,0.0,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,52.0,161,0.32298136645962733
18575,0.09090909090909091,0.22727272727272727,0.09090909090909091,0.13636363636363635,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.13636363636363635,22.0,60,0.36666666666666664
18589,0.1925925925925926,0.014814814814814815,0.2839506172839506,0.1580246913580247,0.09382716049382717,0.06666666666666667,0.037037037037037035,0.04691358024691358,0.04691358024691358,0.0024691358024691358,0.007407407407407408,0.0024691358024691358,0.019753086419753086,0.0,0.0,0.0024691358024691358,0.009876543209876543,0.0,0.0,0.0024691358024691358,0.0024691358024691358,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0049382716049382715,0.0,0.0024691358024691358,0.0,0.0,0.009876543209876543,405.0,1442,0.28085991678224687
20033,0.35443037974683544,0.22784810126582278,0.12025316455696203,0.08860759493670886,0.08860759493670886,0.03164556962025317,0.012658227848101266,0.006329113924050633,0.03164556962025317,0.012658227848101266,0.006329113924050633,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006329113924050633,0.0,0.0,0.0189873417721519,158.0,446,0.3542600896860987
20047,0.6071428571428571,0.17857142857142858,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.03571428571428571,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.16071428571428573,56.0,147,0.38095238095238093
20050,0.034782608695652174,0.6869565217391305,0.043478260869565216,0.043478260869565216,0.09565217391304348,0.017391304347826087,0.017391304347826087,0.017391304347826087,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.043478260869565216,115.0,336,0.34226190476190477
20064,0.06852791878172589,0.850253807106599,0.01015228426395939,0.0025380710659898475,0.007614213197969543,0.007614213197969543,0.0,0.0,0.027918781725888325,0.005076142131979695,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0025380710659898475,0.0,0.0025380710659898475,0.0,0.0,0.0,0.050761421319796954,394.0,626,0.6293929712460063
20105,0.25177304964539005,0.13829787234042554,0.04964539007092199,0.05673758865248227,0.0425531914893617,0.031914893617021274,0.028368794326241134,0.03546099290780142,0.01773049645390071,0.0070921985815602835,0.0070921985815602835,0.014184397163120567,0.3120567375886525,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574468085106383,282.0,1011,0.2789317507418398
20119,0.32673267326732675,0.21782178217821782,0.04950495049504951,0.1188118811881188,0.0594059405940594,0.04950495049504951,0.0297029702970297,0.0297029702970297,0.019801980198019802,0.039603960396039604,0.0297029702970297,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,101.0,295,0.3423728813559322
20153,0.39285714285714285,0.03571428571428571,0.05952380952380952,0.14285714285714285,0.13095238095238096,0.023809523809523808,0.0,0.08333333333333333,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.011904761904761904,0.023809523809523808,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,84.0,171,0.49122807017543857
20167,0.05813953488372093,0.9069767441860465,0.01744186046511628,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.03488372093023256,172.0,446,0.38565022421524664
20184,0.19464720194647203,0.33941605839416056,0.049878345498783457,0.1386861313868613,0.0535279805352798,0.06569343065693431,0.0413625304136253,0.03527980535279805,0.02068126520681265,0.0012165450121654502,0.015815085158150853,0.006082725060827251,0.009732360097323601,0.0036496350364963502,0.0024330900243309003,0.0012165450121654502,0.0012165450121654502,0.0024330900243309003,0.0,0.0,0.0012165450121654502,0.004866180048661801,0.0,0.0,0.0,0.0,0.0024330900243309003,0.004866180048661801,0.0024330900243309003,0.0,0.0,0.0012165450121654502,0.037712895377128956,822.0,3489,0.235597592433362
20208,0.5245901639344263,0.01639344262295082,0.04918032786885246,0.13114754098360656,0.0,0.03278688524590164,0.06557377049180328,0.01639344262295082,0.04918032786885246,0.0,0.01639344262295082,0.0,0.08196721311475409,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,61.0,107,0.5700934579439252
20225,0.24,0.02,0.24,0.14,0.24,0.02,0.02,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52,0.9615384615384616
20242,0.2562358276643991,0.05328798185941043,0.08843537414965986,0.22789115646258504,0.0782312925170068,0.07029478458049887,0.08616780045351474,0.022675736961451247,0.032879818594104306,0.01473922902494331,0.007936507936507936,0.0045351473922902496,0.017006802721088437,0.003401360544217687,0.007936507936507936,0.005668934240362812,0.006802721088435374,0.0,0.0022675736961451248,0.0045351473922902496,0.0022675736961451248,0.0,0.0,0.0,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0,0.0,0.0,0.013605442176870748,882.0,3077,0.2866428339291518
20256,0.2692307692307692,0.019230769230769232,0.09615384615384616,0.2692307692307692,0.07692307692307693,0.057692307692307696,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,52.0,101,0.5148514851485149
20273,0.16872427983539096,0.01646090534979424,0.38271604938271603,0.1522633744855967,0.0411522633744856,0.0205761316872428,0.11522633744855967,0.037037037037037035,0.02880658436213992,0.0,0.0,0.00823045267489712,0.0,0.00411522633744856,0.0,0.0,0.00411522633744856,0.0,0.00411522633744856,0.00411522633744856,0.0,0.0,0.0,0.00411522633744856,0.00411522633744856,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.07818930041152264,243.0,1369,0.1775018261504748
20300,0.3333333333333333,0.12418300653594772,0.0915032679738562,0.1111111111111111,0.13071895424836602,0.0457516339869281,0.013071895424836602,0.0196078431372549,0.006535947712418301,0.013071895424836602,0.006535947712418301,0.0,0.026143790849673203,0.006535947712418301,0.013071895424836602,0.0,0.006535947712418301,0.0,0.013071895424836602,0.006535947712418301,0.0,0.013071895424836602,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0392156862745098,153.0,505,0.30297029702970296
20314,0.08759124087591241,0.30656934306569344,0.043795620437956206,0.10218978102189781,0.24087591240875914,0.058394160583941604,0.014598540145985401,0.029197080291970802,0.014598540145985401,0.0,0.0072992700729927005,0.058394160583941604,0.0072992700729927005,0.0,0.0,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0364963503649635,137.0,390,0.35128205128205126
20328,0.25,0.125,0.125,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48,0.16666666666666666
20331,0.09154040404040405,0.8358585858585859,0.02335858585858586,0.006313131313131313,0.017045454545454544,0.006313131313131313,0.0,0.0025252525252525255,0.005681818181818182,0.0006313131313131314,0.0031565656565656565,0.001893939393939394,0.0,0.0006313131313131314,0.0,0.001893939393939394,0.0006313131313131314,0.0012626262626262627,0.0,0.0006313131313131314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006313131313131314,0.0,0.0,0.0,0.0,0.006944444444444444,1584.0,2030,0.780295566502463
20345,0.21428571428571427,0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40,0.35
20359,0.16666666666666666,0.047619047619047616,0.0,0.11904761904761904,0.5,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,42.0,68,0.6176470588235294
20362,0.29949238578680204,0.09137055837563451,0.09644670050761421,0.116751269035533,0.10152284263959391,0.08121827411167512,0.04568527918781726,0.050761421319796954,0.015228426395939087,0.01015228426395939,0.025380710659898477,0.005076142131979695,0.0,0.015228426395939087,0.0,0.005076142131979695,0.0,0.0,0.0,0.02030456852791878,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.01015228426395939,0.0,0.030456852791878174,197.0,676,0.29142011834319526
20376,0.24161073825503357,0.053691275167785234,0.040268456375838924,0.1342281879194631,0.30201342281879195,0.020134228187919462,0.026845637583892617,0.06040268456375839,0.020134228187919462,0.026845637583892617,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.0,0.0,0.013422818791946308,0.0,0.0,0.0,0.0,0.006711409395973154,0.013422818791946308,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,0.0,0.0,0.0,0.0,0.0738255033557047,149.0,710,0.20985915492957746
20383,0.14782608695652175,0.09565217391304348,0.06086956521739131,0.06956521739130435,0.17391304347826086,0.10434782608695652,0.043478260869565216,0.1391304347826087,0.10434782608695652,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.06956521739130435,115.0,546,0.21062271062271062
20393,0.0625,0.78125,0.03125,0.0,0.0625,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,26,1.2307692307692308
20403,0.15702479338842976,0.7768595041322314,0.049586776859504134,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049586776859504134,121.0,192,0.6302083333333334
20417,0.26666666666666666,0.0,0.13333333333333333,0.022222222222222223,0.1111111111111111,0.17777777777777778,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,45.0,104,0.4326923076923077
20420,0.5581395348837209,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,43.0,77,0.5584415584415584
20448,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21,0.7142857142857143
20465,0.2435500515995872,0.36171310629514963,0.0412796697626419,0.07894736842105263,0.09855521155830753,0.048503611971104234,0.02889576883384933,0.017543859649122806,0.029411764705882353,0.008255933952528379,0.006707946336429308,0.0030959752321981426,0.0015479876160990713,0.0010319917440660474,0.0020639834881320948,0.0010319917440660474,0.0046439628482972135,0.0015479876160990713,0.0020639834881320948,0.0020639834881320948,0.0025799793601651187,0.0010319917440660474,0.0005159958720330237,0.0,0.003611971104231166,0.0020639834881320948,0.0,0.0005159958720330237,0.0041279669762641896,0.0020639834881320948,0.0005159958720330237,0.0005159958720330237,0.02321981424148607,1938.0,5672,0.3416784203102962
20479,0.1111111111111111,0.3333333333333333,0.037037037037037035,0.1111111111111111,0.25925925925925924,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20,1.35
20482,0.5018552875695733,0.01437847866419295,0.054267161410018555,0.10343228200371057,0.03710575139146568,0.04452690166975881,0.02504638218923933,0.054267161410018555,0.021799628942486084,0.0018552875695732839,0.01020408163265306,0.004174397031539889,0.0055658627087198514,0.08673469387755102,0.006957328385899814,0.00046382189239332097,0.003246753246753247,0.0018552875695732839,0.006957328385899814,0.0013914656771799629,0.0013914656771799629,0.0018552875695732839,0.00046382189239332097,0.0013914656771799629,0.002319109461966605,0.0013914656771799629,0.0,0.0018552875695732839,0.0009276437847866419,0.00046382189239332097,0.0013914656771799629,0.00046382189239332097,0.07560296846011132,2156.0,7000,0.308
20514,0.20588235294117646,0.14705882352941177,0.029411764705882353,0.08823529411764706,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,34.0,43,0.7906976744186046
20523,0.1794871794871795,0.0,0.10256410256410256,0.1794871794871795,0.15384615384615385,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,39.0,59,0.6610169491525424
20537,0.14423076923076922,0.028846153846153848,0.04807692307692308,0.19230769230769232,0.1346153846153846,0.07692307692307693,0.11538461538461539,0.04807692307692308,0.11538461538461539,0.0,0.009615384615384616,0.009615384615384616,0.04807692307692308,0.009615384615384616,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,104.0,338,0.3076923076923077
20540,0.4318181818181818,0.045454545454545456,0.11363636363636363,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.11363636363636363,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,44.0,553,0.07956600361663653
20554,0.0625,0.84375,0.07291666666666667,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,96.0,367,0.2615803814713896
20568,0.3939393939393939,0.15151515151515152,0.06060606060606061,0.12121212121212122,0.1414141414141414,0.04040404040404041,0.0,0.0,0.020202020202020204,0.010101010101010102,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.06060606060606061,99.0,165,0.6
20585,0.2631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,19.0,27,0.7037037037037037
20609,0.04428044280442804,0.8929889298892989,0.02952029520295203,0.01107011070110701,0.0036900369003690036,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.014760147601476014,271.0,542,0.5
20612,0.17142857142857143,0.08571428571428572,0.17142857142857143,0.08571428571428572,0.17142857142857143,0.08571428571428572,0.0,0.0,0.0,0.02857142857142857,0.08571428571428572,0.0,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.05714285714285714,35.0,53,0.660377358490566
20630,0.35714285714285715,0.0,0.125,0.3392857142857143,0.07142857142857142,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,56.0,88,0.6363636363636364
20643,0.18181818181818182,0.7575757575757576,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,66.0,226,0.2920353982300885
20657,0.25,0.03125,0.0625,0.03125,0.4375,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.03125,32.0,43,0.7441860465116279
