id,ВМРО,"НИЕ, ГРАЖДАНИТЕ ",БНС,БСП,ВЪЗР,АБВ,АТАКА,КОД,ДПС,БПЛ,ДБ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,ЗАЕДНО,БНО,НАЦИЯ,МИР,Граждани от Протеста,МУТРИ ВЪН!,ГЛАС НАРОДЕН,ДНК,РЕПУБЛИКАНЦИ ЗА БГ,ПРАВОТО,БОГ,ВОЛЯ И НФСБ,Партия на ЗЕЛЕНИТЕ,ОБЩЕСТВО,БСДД,ГЕРБ-СДС,ИТН,ПРЯКА ДЕМОКРАЦИЯ,31,npn,total,eligible_voters,activity
3373,0.0,0.0,0.0,0.06666666666666667,0.004761904761904762,0.0,0.0,0.0,0.44285714285714284,0.004761904761904762,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.0,0.009523809523809525,0.004761904761904762,0.0,0.014285714285714285,0.004761904761904762,0.0,0.0,0.3619047619047619,0.05238095238095238,0.0,0.0,0.004761904761904762,210.0,302,0.695364238410596
3383,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,30.0,32,0.9375
3397,0.038834951456310676,0.0,0.0,0.22330097087378642,0.009708737864077669,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.02912621359223301,0.0,0.019417475728155338,0.0,0.0,0.0,0.02912621359223301,0.0,0.02912621359223301,0.08737864077669903,0.0,0.0,0.11650485436893204,0.0,0.0,0.0,0.33980582524271846,0.019417475728155338,0.0,0.0,0.009708737864077669,103.0,166,0.6204819277108434
3407,0.037037037037037035,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.2962962962962963,0.18518518518518517,0.0,0.0,0.0,27.0,58,0.46551724137931033
3410,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.005714285714285714,0.88,0.0,0.005714285714285714,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.011428571428571429,0.0,0.0,0.0,175.0,850,0.20588235294117646
3438,0.06884057971014493,0.0036231884057971015,0.0036231884057971015,0.2391304347826087,0.018115942028985508,0.0,0.0,0.0,0.18840579710144928,0.007246376811594203,0.014492753623188406,0.0,0.0,0.025362318840579712,0.0,0.0,0.0036231884057971015,0.021739130434782608,0.0,0.014492753623188406,0.0036231884057971015,0.0,0.0,0.018115942028985508,0.0,0.0,0.0036231884057971015,0.15942028985507245,0.2028985507246377,0.0,0.0,0.0036231884057971015,276.0,578,0.47750865051903113
3441,0.16611295681063123,0.046511627906976744,0.006644518272425249,0.16943521594684385,0.009966777408637873,0.0033222591362126247,0.0,0.0,0.0,0.0033222591362126247,0.006644518272425249,0.019933554817275746,0.0,0.046511627906976744,0.0,0.0,0.0,0.016611295681063124,0.0,0.0,0.03986710963455149,0.0033222591362126247,0.0,0.019933554817275746,0.0,0.0,0.0,0.2757475083056478,0.16279069767441862,0.0,0.0,0.0033222591362126247,301.0,457,0.6586433260393874
3455,0.047619047619047616,0.0,0.0,0.42857142857142855,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,21.0,27,0.7777777777777778
3469,0.007142857142857143,0.0,0.0,0.17857142857142858,0.007142857142857143,0.0,0.0,0.0,0.07857142857142857,0.0,0.007142857142857143,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.03571428571428571,0.007142857142857143,0.0,0.0,0.02142857142857143,0.0,0.0,0.007142857142857143,0.4642857142857143,0.11428571428571428,0.0,0.0,0.014285714285714285,140.0,187,0.7486631016042781
3472,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.516260162601626,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.3902439024390244,0.016260162601626018,0.0,0.0,0.012195121951219513,246.0,678,0.36283185840707965
3486,0.03225806451612903,0.0,0.0,0.16129032258064516,0.012903225806451613,0.0,0.00967741935483871,0.0,0.03870967741935484,0.0,0.05806451612903226,0.0032258064516129032,0.0,0.03225806451612903,0.0,0.0,0.0,0.04838709677419355,0.00967741935483871,0.00967741935483871,0.0064516129032258064,0.0,0.0,0.016129032258064516,0.0032258064516129032,0.0,0.0,0.34516129032258064,0.1935483870967742,0.0032258064516129032,0.0,0.016129032258064516,310.0,507,0.611439842209073
3499,0.0,0.004651162790697674,0.0,0.013953488372093023,0.0,0.004651162790697674,0.0,0.0,0.8511627906976744,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.10697674418604651,0.0,0.0,0.0,0.004651162790697674,215.0,731,0.29411764705882354
3504,0.011089367253750815,0.0,0.0,0.15133724722765818,0.002609262883235486,0.002609262883235486,0.001304631441617743,0.002609262883235486,0.41748206131767773,0.0006523157208088715,0.01761252446183953,0.0019569471624266144,0.0,0.005218525766470972,0.0,0.001304631441617743,0.0,0.016307893020221786,0.0019569471624266144,0.001304631441617743,0.001304631441617743,0.0006523157208088715,0.0,0.007827788649706457,0.0,0.0006523157208088715,0.0,0.2765818656229615,0.07110241356816699,0.001304631441617743,0.0,0.005218525766470972,1533.0,2767,0.5540296349837369
3513,0.09375,0.0,0.0,0.125,0.15625,0.0625,0.0,0.0,0.03125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0625,0.0,0.0,0.03125,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.03125,32.0,52,0.6153846153846154
3527,0.08235294117647059,0.0,0.0,0.19607843137254902,0.00392156862745098,0.00784313725490196,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0196078431372549,0.0,0.00392156862745098,0.023529411764705882,0.00392156862745098,0.0,0.0,0.03529411764705882,0.0,0.0,0.00784313725490196,0.0,0.00392156862745098,0.023529411764705882,0.00392156862745098,0.00784313725490196,0.0,0.34901960784313724,0.21176470588235294,0.0,0.0,0.00784313725490196,255.0,467,0.5460385438972163
3530,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.010869565217391304,0.16304347826086957,0.0,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.09782608695652174,0.0,0.010869565217391304,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.1956521739130435,0.21739130434782608,0.0,0.0,0.010869565217391304,92.0,189,0.48677248677248675
3544,0.0,0.0,0.0,0.15432098765432098,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.6728395061728395,0.09259259259259259,0.0,0.0,0.018518518518518517,162.0,214,0.7570093457943925
3558,0.05084745762711865,0.0,0.0,0.1694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0,0.01694915254237288,0.0,0.01694915254237288,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.06779661016949153,0.06779661016949153,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.2711864406779661,0.1864406779661017,0.0,0.0,0.01694915254237288,59.0,112,0.5267857142857143
3561,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.3028571428571429,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.002857142857142857,0.0,0.0,0.6428571428571429,0.022857142857142857,0.0,0.0,0.014285714285714285,350.0,458,0.7641921397379913
3575,0.002844950213371266,0.0,0.0,0.08250355618776671,0.002844950213371266,0.001422475106685633,0.0,0.001422475106685633,0.6002844950213371,0.001422475106685633,0.02275960170697013,0.0,0.0,0.001422475106685633,0.0,0.0,0.0,0.015647226173541962,0.0,0.0,0.002844950213371266,0.0,0.0,0.012802275960170697,0.001422475106685633,0.002844950213371266,0.001422475106685633,0.14935988620199148,0.07539118065433854,0.0,0.0,0.021337126600284494,703.0,1696,0.41450471698113206
3589,0.015625,0.0,0.0,0.375,0.0078125,0.015625,0.015625,0.0,0.03125,0.0,0.046875,0.0,0.0,0.0390625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0,0.0,0.1875,0.0078125,0.0,0.0,0.171875,0.0625,0.0,0.0,0.0,128.0,229,0.5589519650655022
3592,0.021621621621621623,0.0005405405405405405,0.001081081081081081,0.23135135135135135,0.016756756756756756,0.0016216216216216215,0.008648648648648649,0.0005405405405405405,0.0005405405405405405,0.0,0.04162162162162162,0.016216216216216217,0.0037837837837837837,0.023783783783783784,0.0,0.0005405405405405405,0.0,0.046486486486486484,0.0,0.007027027027027027,0.0037837837837837837,0.0,0.0005405405405405405,0.015135135135135135,0.0,0.001081081081081081,0.0,0.38,0.16864864864864865,0.0,0.0,0.008648648648648649,1850.0,3395,0.5449189985272459
3602,0.01559792027729636,0.0,0.0,0.06932409012131716,0.008665511265164644,0.0034662045060658577,0.0017331022530329288,0.0017331022530329288,0.5753899480069324,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0,0.019064124783362217,0.0,0.0,0.0034662045060658577,0.012131715771230503,0.0034662045060658577,0.0,0.0,0.0,0.0,0.02772963604852686,0.0034662045060658577,0.0,0.0,0.17677642980935876,0.04852686308492201,0.0,0.0,0.024263431542461005,577.0,1362,0.4236417033773862
3616,0.04031465093411996,0.0009832841691248771,0.0004916420845624386,0.275811209439528,0.00983284169124877,0.006391347099311701,0.003933136676499509,0.004424778761061947,0.17404129793510326,0.0,0.048672566371681415,0.0019665683382497543,0.0024582104228121925,0.012782694198623401,0.0,0.0009832841691248771,0.0004916420845624386,0.026057030481809244,0.0014749262536873156,0.0058997050147492625,0.02064896755162242,0.0004916420845624386,0.0004916420845624386,0.011307767944936086,0.0,0.0004916420845624386,0.0004916420845624386,0.20108161258603738,0.13716814159292035,0.0,0.0,0.010816125860373648,2034.0,4531,0.44890752593246525
3620,0.011659192825112108,0.0008968609865470852,0.0017937219730941704,0.23408071748878923,0.029596412556053813,0.0017937219730941704,0.004484304932735426,0.0008968609865470852,0.009865470852017937,0.0008968609865470852,0.026905829596412557,0.006278026905829596,0.0,0.0484304932735426,0.0,0.0008968609865470852,0.0026905829596412557,0.04304932735426009,0.0,0.008968609865470852,0.04125560538116592,0.0,0.0,0.021524663677130046,0.0017937219730941704,0.0026905829596412557,0.0017937219730941704,0.23318385650224216,0.2591928251121076,0.0,0.0,0.0053811659192825115,1115.0,3128,0.35645780051150894
3633,0.02857142857142857,0.0,0.0,0.32857142857142857,0.02857142857142857,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.014285714285714285,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.38571428571428573,0.08571428571428572,0.0,0.0,0.014285714285714285,70.0,107,0.6542056074766355
3647,0.0,0.0,0.004694835680751174,0.25821596244131456,0.0,0.0,0.0,0.0,0.5727699530516432,0.0,0.0,0.0,0.0,0.009389671361502348,0.0,0.004694835680751174,0.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,0.0,0.0,0.0,0.07981220657276995,0.051643192488262914,0.0,0.0,0.0,213.0,923,0.23076923076923078
3664,0.04513888888888889,0.0,0.0,0.1388888888888889,0.010416666666666666,0.0,0.010416666666666666,0.006944444444444444,0.024305555555555556,0.0,0.06944444444444445,0.0,0.0,0.017361111111111112,0.0,0.0,0.003472222222222222,0.017361111111111112,0.003472222222222222,0.0,0.017361111111111112,0.006944444444444444,0.0,0.017361111111111112,0.003472222222222222,0.003472222222222222,0.0,0.3854166666666667,0.21180555555555555,0.0,0.0,0.006944444444444444,288.0,291,0.9896907216494846
3678,0.0,0.0,0.0,0.11764705882352941,0.00784313725490196,0.0,0.023529411764705882,0.0,0.4,0.0,0.00784313725490196,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.01568627450980392,0.0,0.00392156862745098,0.0,0.0,0.0,0.043137254901960784,0.0,0.00392156862745098,0.0,0.24313725490196078,0.11764705882352941,0.0,0.0,0.00392156862745098,255.0,599,0.4257095158597663
3681,0.0,0.0,0.0,0.031746031746031744,0.0,0.007936507936507936,0.0,0.0,0.7698412698412699,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15079365079365079,0.015873015873015872,0.0,0.0,0.0,126.0,334,0.3772455089820359
3695,0.05970149253731343,0.0,0.0,0.208955223880597,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.5074626865671642,0.029850746268656716,0.0,0.0,0.029850746268656716,67.0,86,0.7790697674418605
3705,0.205607476635514,0.009345794392523364,0.004672897196261682,0.22429906542056074,0.004672897196261682,0.004672897196261682,0.009345794392523364,0.004672897196261682,0.004672897196261682,0.0,0.028037383177570093,0.0,0.004672897196261682,0.03271028037383177,0.0,0.004672897196261682,0.0,0.037383177570093455,0.0,0.0,0.014018691588785047,0.0,0.0,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.1542056074766355,0.20093457943925233,0.004672897196261682,0.0,0.03271028037383177,214.0,458,0.4672489082969432
3719,0.11678604796013703,0.0009342883836810962,0.0015571473061351605,0.11273746496418562,0.019931485518530054,0.0021800062285892243,0.005605730302086578,0.002491435689816257,0.015260043600124572,0.0,0.03643724696356275,0.0015571473061351605,0.0006228589224540642,0.031142946122703206,0.0,0.0,0.0009342883836810962,0.03674867642478979,0.0018685767673621925,0.0021800062285892243,0.02709436312675179,0.0018685767673621925,0.0012457178449081284,0.05481158517595765,0.006228589224540642,0.0021800062285892243,0.0015571473061351605,0.22858922454064154,0.27250077857365307,0.0015571473061351605,0.0,0.01339146683276238,3211.0,6490,0.49476117103235745
3722,0.00966183574879227,0.0,0.0,0.1497584541062802,0.014492753623188406,0.004830917874396135,0.014492753623188406,0.0,0.10628019323671498,0.0,0.00966183574879227,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.03864734299516908,0.0,0.014492753623188406,0.024154589371980676,0.0,0.0,0.03864734299516908,0.0,0.0,0.0,0.5217391304347826,0.04830917874396135,0.0,0.0,0.0,207.0,322,0.6428571428571429
3736,0.02356902356902357,0.003367003367003367,0.0,0.09764309764309764,0.006734006734006734,0.0,0.003367003367003367,0.0,0.1717171717171717,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.003367003367003367,0.006734006734006734,0.020202020202020204,0.0,0.006734006734006734,0.020202020202020204,0.0,0.0,0.006734006734006734,0.0,0.0,0.003367003367003367,0.5151515151515151,0.10101010101010101,0.0,0.0,0.0,297.0,308,0.9642857142857143
3745,0.05389221556886228,0.0,0.0,0.23952095808383234,0.011976047904191617,0.0,0.005988023952095809,0.0,0.023952095808383235,0.0,0.029940119760479042,0.0,0.0,0.05389221556886228,0.0,0.0,0.0,0.08383233532934131,0.005988023952095809,0.005988023952095809,0.0,0.0,0.0,0.029940119760479042,0.0,0.0,0.005988023952095809,0.281437125748503,0.16167664670658682,0.0,0.0,0.005988023952095809,167.0,346,0.48265895953757226
3767,0.05405405405405406,0.013513513513513514,0.0,0.3581081081081081,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0472972972972973,0.013513513513513514,0.0,0.02702702702702703,0.0,0.0,0.0,0.006756756756756757,0.0,0.013513513513513514,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.006756756756756757,0.35135135135135137,0.08783783783783784,0.0,0.0,0.0,148.0,267,0.5543071161048689
3798,0.04201680672268908,0.0028011204481792717,0.0,0.11204481792717087,0.011204481792717087,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.011204481792717087,0.0,0.06442577030812324,0.011204481792717087,0.0,0.022408963585434174,0.0,0.0,0.0,0.036414565826330535,0.008403361344537815,0.0,0.0028011204481792717,0.0,0.008403361344537815,0.03361344537815126,0.0028011204481792717,0.0,0.0,0.3081232492997199,0.3025210084033613,0.0056022408963585435,0.0,0.0056022408963585435,357.0,681,0.5242290748898678
3808,0.021739130434782608,0.0,0.0,0.1956521739130435,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.45652173913043476,0.10869565217391304,0.0,0.0,0.08695652173913043,46.0,82,0.5609756097560976
3811,0.0429042904290429,0.0,0.0,0.11221122112211221,0.013201320132013201,0.0033003300330033004,0.0033003300330033004,0.0,0.21782178217821782,0.0,0.019801980198019802,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.033003300330033,0.0,0.0,0.0033003300330033004,0.0033003300330033004,0.0,0.026402640264026403,0.0033003300330033004,0.0,0.0,0.3333333333333333,0.15841584158415842,0.0,0.0,0.006600660066006601,303.0,487,0.62217659137577
3825,0.0011918951132300357,0.0,0.0,0.08343265792610251,0.004767580452920143,0.0,0.0011918951132300357,0.0011918951132300357,0.3146603098927294,0.0011918951132300357,0.013110846245530394,0.0,0.0,0.010727056019070322,0.0,0.0,0.0,0.009535160905840286,0.0,0.0,0.06436233611442194,0.0,0.0,0.0,0.0,0.0,0.0023837902264600714,0.4052443384982122,0.07508939213349225,0.0,0.0,0.011918951132300357,839.0,3999,0.20980245061265315
3839,0.028225806451612902,0.0,0.0,0.10080645161290322,0.038306451612903226,0.004032258064516129,0.012096774193548387,0.0020161290322580645,0.04435483870967742,0.0,0.08064516129032258,0.012096774193548387,0.0,0.05241935483870968,0.0,0.0,0.0,0.06048387096774194,0.0020161290322580645,0.004032258064516129,0.0,0.0,0.0,0.028225806451612902,0.0020161290322580645,0.0,0.0020161290322580645,0.26814516129032256,0.23790322580645162,0.0,0.0,0.020161290322580645,496.0,1105,0.448868778280543
3842,0.02,0.0,0.0,0.32,0.04,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.06,0.02,0.0,0.0,0.3,0.02,0.0,0.0,0.04,50.0,89,0.5617977528089888
3856,0.2553191489361702,0.0,0.0,0.1276595744680851,0.02127659574468085,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.19148936170212766,0.2127659574468085,0.0,0.0,0.02127659574468085,47.0,91,0.5164835164835165
3860,0.0,0.0,0.0,0.04884318766066838,0.0,0.0,0.0,0.002570694087403599,0.6709511568123393,0.0,0.012853470437017995,0.0,0.0,0.002570694087403599,0.0,0.0,0.0,0.012853470437017995,0.002570694087403599,0.0,0.15167095115681234,0.0,0.0,0.005141388174807198,0.002570694087403599,0.0,0.0,0.07197943444730077,0.007712082262210797,0.0,0.0,0.007712082262210797,389.0,1785,0.21792717086834734
3914,0.008849557522123894,0.0,0.0,0.23008849557522124,0.017699115044247787,0.0,0.008849557522123894,0.0,0.09734513274336283,0.0,0.02654867256637168,0.017699115044247787,0.0,0.008849557522123894,0.0,0.0,0.0,0.05309734513274336,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.07079646017699115,0.0,0.0,0.0,0.2831858407079646,0.12389380530973451,0.035398230088495575,0.0,0.0,113.0,231,0.48917748917748916
3928,0.021221532091097308,0.0018978605935127675,0.0005175983436853002,0.1363008971704624,0.014147688060731538,0.005693581780538302,0.004313319530710835,0.002070393374741201,0.16407867494824016,0.01725327812284334,0.025189786059351276,0.0015527950310559005,0.0003450655624568668,0.03450655624568668,0.0,0.0003450655624568668,0.0006901311249137336,0.03674948240165631,0.0010351966873706005,0.004313319530710835,0.04278812974465148,0.0005175983436853002,0.0003450655624568668,0.012594893029675638,0.0006901311249137336,0.0006901311249137336,0.003795721187025535,0.3188405797101449,0.1363008971704624,0.0006901311249137336,0.0,0.010524499654934438,5796.0,12124,0.4780600461893764
3931,0.03571428571428571,0.0,0.0,0.4642857142857143,0.0,0.0,0.05357142857142857,0.0,0.07142857142857142,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.17857142857142858,0.14285714285714285,0.0,0.0,0.0,56.0,93,0.6021505376344086
3959,0.03333333333333333,0.0,0.0,0.05,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.18333333333333332,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.45,0.15,0.0,0.0,0.0,60.0,90,0.6666666666666666
3962,0.19117647058823528,0.0,0.0,0.22058823529411764,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.25,0.19117647058823528,0.0,0.0,0.0,68.0,126,0.5396825396825397
3976,0.0045662100456621,0.0,0.0,0.0547945205479452,0.0,0.0045662100456621,0.0,0.0045662100456621,0.3287671232876712,0.0,0.0045662100456621,0.0045662100456621,0.0,0.0319634703196347,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0228310502283105,0.0,0.0,0.0045662100456621,0.0,0.0091324200913242,0.0,0.4429223744292237,0.0776255707762557,0.0,0.0,0.0,219.0,628,0.3487261146496815
3993,0.032432432432432434,0.0,0.005405405405405406,0.1837837837837838,0.03783783783783784,0.0,0.0,0.0,0.043243243243243246,0.005405405405405406,0.016216216216216217,0.021621621621621623,0.0,0.032432432432432434,0.0,0.0,0.0,0.032432432432432434,0.016216216216216217,0.0,0.005405405405405406,0.0,0.0,0.0972972972972973,0.0,0.0,0.0,0.13513513513513514,0.33513513513513515,0.0,0.0,0.0,185.0,463,0.39956803455723544
4008,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,156,0.6410256410256411
4039,0.0,0.0,0.0,0.24528301886792453,0.03773584905660377,0.0,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.018867924528301886,0.0,0.22641509433962265,0.05660377358490566,0.0,0.0,0.0,53.0,141,0.375886524822695
4056,0.003067484662576687,0.0,0.0,0.024539877300613498,0.0,0.003067484662576687,0.0,0.0,0.8650306748466258,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,0.018404907975460124,0.0,0.0,0.009202453987730062,0.0,0.0,0.006134969325153374,0.0,0.003067484662576687,0.0,0.049079754601226995,0.003067484662576687,0.0,0.0,0.012269938650306749,326.0,680,0.47941176470588237
4114,0.028985507246376812,0.0,0.0,0.2318840579710145,0.014492753623188406,0.0,0.014492753623188406,0.0,0.028985507246376812,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.37681159420289856,0.07246376811594203,0.014492753623188406,0.0,0.014492753623188406,69.0,118,0.5847457627118644
4128,0.002347417840375587,0.0,0.0,0.09624413145539906,0.009389671361502348,0.0,0.002347417840375587,0.0,0.002347417840375587,0.0,0.02112676056338028,0.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.009389671361502348,0.0,0.0,0.1056338028169014,0.0,0.002347417840375587,0.018779342723004695,0.0,0.0,0.0,0.6291079812206573,0.06807511737089202,0.0,0.0,0.011737089201877934,426.0,639,0.6666666666666666
4131,0.0017793594306049821,0.0,0.0,0.04448398576512456,0.0,0.0,0.0,0.0017793594306049821,0.6886120996441281,0.0017793594306049821,0.0071174377224199285,0.0,0.0017793594306049821,0.0035587188612099642,0.0,0.0,0.005338078291814947,0.005338078291814947,0.0017793594306049821,0.0,0.0017793594306049821,0.0,0.0035587188612099642,0.012455516014234875,0.0,0.0,0.0,0.16903914590747332,0.037366548042704624,0.0,0.0,0.012455516014234875,562.0,1559,0.3604874919820398
4145,0.0,0.006896551724137931,0.0,0.027586206896551724,0.0,0.0,0.006896551724137931,0.0,0.35172413793103446,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,0.0,0.013793103448275862,0.0,0.006896551724137931,0.006896551724137931,0.0,0.013793103448275862,0.006896551724137931,0.0,0.0,0.0,0.5310344827586206,0.0,0.0,0.0,0.013793103448275862,145.0,398,0.36432160804020103
4159,0.0,0.0,0.0,0.20224719101123595,0.02247191011235955,0.0,0.011235955056179775,0.0,0.16853932584269662,0.0,0.0449438202247191,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.449438202247191,0.0449438202247191,0.0,0.0,0.0,89.0,156,0.5705128205128205
4162,0.014492753623188406,0.0,0.0,0.30434782608695654,0.0,0.028985507246376812,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.043478260869565216,0.014492753623188406,0.0,0.0,0.2463768115942029,0.2028985507246377,0.0,0.0,0.0,69.0,198,0.3484848484848485
4176,0.08695652173913043,0.0,0.0,0.17391304347826086,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.41304347826086957,0.08695652173913043,0.0,0.0,0.0,46.0,75,0.6133333333333333
4193,0.0,0.0,0.0,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.42592592592592593,0.018518518518518517,0.0,0.0,0.0,54.0,308,0.17532467532467533
