id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА!,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,невалидни,total,eligible_voters,активност
16729,0.19117647058823528,0.5735294117647058,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.10294117647058823,68.0,169,0.40236686390532544
16732,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,9.0,18,0.5
16754,0.3107569721115538,0.04780876494023904,0.07569721115537849,0.0796812749003984,0.21115537848605578,0.09561752988047809,0.00796812749003984,0.02390438247011952,0.02390438247011952,0.04780876494023904,0.0,0.01195219123505976,0.0199203187250996,0.0,0.0,0.01195219123505976,0.0,0.0,0.00796812749003984,0.00398406374501992,0.00398406374501992,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.00398406374501992,0.0,0.00398406374501992,0.0,0.0,0.06772908366533864,251.0,732,0.34289617486338797
16763,0.12738853503184713,0.7430997876857749,0.012738853503184714,0.008492569002123142,0.01910828025477707,0.055201698513800426,0.004246284501061571,0.004246284501061571,0.004246284501061571,0.0,0.0,0.0,0.008492569002123142,0.0,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0021231422505307855,0.004246284501061571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,829,0.5681544028950543
16780,0.28378378378378377,0.10810810810810811,0.06756756756756757,0.08108108108108109,0.14864864864864866,0.17567567567567569,0.04054054054054054,0.013513513513513514,0.013513513513513514,0.04054054054054054,0.013513513513513514,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,74.0,170,0.43529411764705883
16794,0.2857142857142857,0.023809523809523808,0.047619047619047616,0.21428571428571427,0.16666666666666666,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.0,0.0,0.07142857142857142,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,42.0,169,0.2485207100591716
16818,0.07894736842105263,0.7105263157894737,0.07017543859649122,0.008771929824561403,0.008771929824561403,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,114.0,216,0.5277777777777778
16821,0.045454545454545456,0.8181818181818182,0.00909090909090909,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.00909090909090909,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,110.0,239,0.4602510460251046
16849,0.05194805194805195,0.6623376623376623,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.0,0.0,0.0,0.0,0.16883116883116883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,77.0,163,0.4723926380368098
16852,0.0410958904109589,0.6575342465753424,0.0410958904109589,0.0273972602739726,0.1780821917808219,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,73.0,127,0.5748031496062992
16866,0.3548387096774194,0.11290322580645161,0.0967741935483871,0.1774193548387097,0.06451612903225806,0.04838709677419355,0.0,0.06451612903225806,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0967741935483871,62.0,151,0.4105960264900662
16883,0.24193548387096775,0.03225806451612903,0.1774193548387097,0.11290322580645161,0.24193548387096775,0.14516129032258066,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,62.0,102,0.6078431372549019
16897,0.49606299212598426,0.07086614173228346,0.07086614173228346,0.07874015748031496,0.08661417322834646,0.03937007874015748,0.007874015748031496,0.023622047244094488,0.023622047244094488,0.03937007874015748,0.0,0.007874015748031496,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.047244094488188976,127.0,286,0.44405594405594406
16907,0.34615384615384615,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,26.0,32,0.8125
16910,0.04428044280442804,0.8634686346863468,0.014760147601476014,0.007380073800738007,0.02214022140221402,0.0,0.0,0.014760147601476014,0.01845018450184502,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.055350553505535055,271.0,805,0.33664596273291925
16924,0.11822660098522167,0.4236453201970443,0.034482758620689655,0.10344827586206896,0.046798029556650245,0.046798029556650245,0.014778325123152709,0.046798029556650245,0.08620689655172414,0.027093596059113302,0.0024630541871921183,0.0024630541871921183,0.007389162561576354,0.014778325123152709,0.0024630541871921183,0.0049261083743842365,0.0024630541871921183,0.0024630541871921183,0.0049261083743842365,0.0024630541871921183,0.0,0.0,0.0024630541871921183,0.0,0.0,0.0,0.0,0.0,0.0024630541871921183,0.0,0.0,0.0,0.014778325123152709,406.0,1144,0.3548951048951049
16955,0.30357142857142855,0.017857142857142856,0.125,0.125,0.07142857142857142,0.07142857142857142,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,56.0,71,0.7887323943661971
16969,0.14285714285714285,0.0,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.0,0.05714285714285714,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,35.0,61,0.5737704918032787
16986,0.37254901960784315,0.0196078431372549,0.0784313725490196,0.0784313725490196,0.21568627450980393,0.0784313725490196,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,51.0,145,0.35172413793103446
17004,0.13793103448275862,0.5172413793103449,0.0,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,29.0,56,0.5178571428571429
17018,0.3684210526315789,0.06220095693779904,0.09090909090909091,0.1339712918660287,0.07655502392344497,0.019138755980861243,0.11961722488038277,0.023923444976076555,0.023923444976076555,0.019138755980861243,0.0,0.014354066985645933,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.0,0.0,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.009569377990430622,0.0,0.05263157894736842,209.0,338,0.6183431952662722
17035,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16,1.0625
17052,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,9.0,19,0.47368421052631576
17066,0.125,0.6826923076923077,0.07692307692307693,0.019230769230769232,0.028846153846153848,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,104.0,328,0.3170731707317073
17097,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.5,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,22.0,31,0.7096774193548387
17107,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.1935483870967742,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.0,0.0,0.0,0.03225806451612903,31.0,59,0.5254237288135594
17124,0.4945054945054945,0.26373626373626374,0.03296703296703297,0.03296703296703297,0.054945054945054944,0.04395604395604396,0.0,0.0,0.04395604395604396,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17582417582417584,91.0,270,0.337037037037037
17138,0.00819672131147541,0.9590163934426229,0.01366120218579235,0.00273224043715847,0.00546448087431694,0.0,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.0,0.0,0.00273224043715847,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.01912568306010929,366.0,501,0.7305389221556886
17141,0.46437994722955145,0.0079155672823219,0.04221635883905013,0.16886543535620052,0.06068601583113457,0.0316622691292876,0.044854881266490766,0.047493403693931395,0.04221635883905013,0.018469656992084433,0.0395778364116095,0.0,0.002638522427440633,0.002638522427440633,0.0,0.002638522427440633,0.005277044854881266,0.0,0.002638522427440633,0.0,0.0,0.002638522427440633,0.0079155672823219,0.0,0.0,0.0,0.0,0.002638522427440633,0.002638522427440633,0.0,0.0,0.0,0.0395778364116095,379.0,973,0.3895169578622816
17155,0.4895833333333333,0.0,0.0625,0.15625,0.125,0.03125,0.010416666666666666,0.03125,0.0625,0.0,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,96.0,200,0.48
17172,0.18699186991869918,0.43902439024390244,0.06504065040650407,0.06504065040650407,0.07317073170731707,0.04878048780487805,0.0,0.008130081300813009,0.016260162601626018,0.032520325203252036,0.0,0.024390243902439025,0.008130081300813009,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.06504065040650407,123.0,290,0.4241379310344828
17186,0.05357142857142857,0.8928571428571429,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,74,0.7567567567567568
17192,0.0,0.05,0.1,0.25,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40,0.5
17208,0.2222222222222222,0.041666666666666664,0.027777777777777776,0.1388888888888889,0.2361111111111111,0.041666666666666664,0.027777777777777776,0.08333333333333333,0.013888888888888888,0.027777777777777776,0.0,0.013888888888888888,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.0,0.06944444444444445,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,72.0,93,0.7741935483870968
17213,0.10606060606060606,0.696969696969697,0.020202020202020204,0.03535353535353535,0.04040404040404041,0.025252525252525252,0.015151515151515152,0.010101010101010102,0.005050505050505051,0.010101010101010102,0.0,0.010101010101010102,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.005050505050505051,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.08080808080808081,198.0,398,0.49748743718592964
17230,0.014925373134328358,0.7611940298507462,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.0,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.029850746268656716,67.0,145,0.46206896551724136
17244,0.12781954887218044,0.5639097744360902,0.045112781954887216,0.06015037593984962,0.03759398496240601,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.022556390977443608,0.0,0.015037593984962405,0.03007518796992481,0.0,0.007518796992481203,0.0,0.0,0.03759398496240601,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.05263157894736842,133.0,399,0.3333333333333333
17258,0.32894736842105265,0.10526315789473684,0.06578947368421052,0.19736842105263158,0.039473684210526314,0.11842105263157894,0.013157894736842105,0.07894736842105263,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,76.0,127,0.5984251968503937
17275,0.4482758620689655,0.0,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,29.0,57,0.5087719298245614
17323,0.11594202898550725,0.4057971014492754,0.07246376811594203,0.15942028985507245,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.07246376811594203,69.0,194,0.3556701030927835
17347,0.1,0.5733333333333334,0.013333333333333334,0.02,0.24,0.02,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,0.07333333333333333,150.0,676,0.22189349112426035
17350,0.2631578947368421,0.013157894736842105,0.06578947368421052,0.15789473684210525,0.2894736842105263,0.06578947368421052,0.039473684210526314,0.013157894736842105,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.06578947368421052,76.0,187,0.40641711229946526
17364,0.3220338983050847,0.01694915254237288,0.11864406779661017,0.11864406779661017,0.06779661016949153,0.2033898305084746,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,59.0,159,0.3710691823899371
17378,0.18604651162790697,0.023255813953488372,0.27906976744186046,0.11627906976744186,0.20930232558139536,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,43.0,62,0.6935483870967742
17381,0.35,0.0,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,20.0,25,0.8
17395,0.22859712230215828,0.0329136690647482,0.09946043165467626,0.11870503597122302,0.2550359712230216,0.04028776978417266,0.03794964028776979,0.03866906474820144,0.018884892086330936,0.04100719424460432,0.01079136690647482,0.0066546762589928055,0.033992805755395684,0.006834532374100719,0.004856115107913669,0.00539568345323741,0.004316546762589928,0.0019784172661870504,0.0023381294964028776,0.001079136690647482,0.0007194244604316547,0.002158273381294964,0.0008992805755395684,0.0012589928057553956,0.0014388489208633094,0.00035971223021582735,0.0,0.0007194244604316547,0.0012589928057553956,0.000539568345323741,0.00035971223021582735,0.000539568345323741,0.03794964028776979,5560.0,16456,0.33787068546426835
17405,0.6710526315789473,0.013157894736842105,0.039473684210526314,0.039473684210526314,0.07894736842105263,0.02631578947368421,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,76.0,127,0.5984251968503937
17419,0.4174603174603175,0.3492063492063492,0.01746031746031746,0.03968253968253968,0.03968253968253968,0.03492063492063492,0.0031746031746031746,0.004761904761904762,0.03968253968253968,0.004761904761904762,0.0,0.0,0.006349206349206349,0.0031746031746031746,0.0,0.03333333333333333,0.0015873015873015873,0.0,0.0,0.0,0.0015873015873015873,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0,0.03492063492063492,630.0,1497,0.42084168336673344
17422,0.27450980392156865,0.0196078431372549,0.10364145658263306,0.10644257703081232,0.27170868347338933,0.07563025210084033,0.025210084033613446,0.05042016806722689,0.014005602240896359,0.008403361344537815,0.0,0.0196078431372549,0.0,0.0,0.0,0.008403361344537815,0.0028011204481792717,0.0,0.0028011204481792717,0.0,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0392156862745098,357.0,988,0.36133603238866396
17436,0.7348837209302326,0.018604651162790697,0.037209302325581395,0.07441860465116279,0.009302325581395349,0.013953488372093023,0.009302325581395349,0.004651162790697674,0.018604651162790697,0.013953488372093023,0.0,0.018604651162790697,0.0,0.009302325581395349,0.004651162790697674,0.0,0.0,0.0,0.009302325581395349,0.0,0.004651162790697674,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.009302325581395349,0.0,0.0,0.10697674418604651,215.0,3538,0.0607687959299039
17449,0.5096774193548387,0.012903225806451613,0.11612903225806452,0.07096774193548387,0.08387096774193549,0.07096774193548387,0.03225806451612903,0.03225806451612903,0.01935483870967742,0.0,0.012903225806451613,0.012903225806451613,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,155.0,312,0.4967948717948718
17453,0.5934959349593496,0.008130081300813009,0.04878048780487805,0.056910569105691054,0.07317073170731707,0.056910569105691054,0.0,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.008130081300813009,0.0,0.0,0.016260162601626018,0.07317073170731707,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.08130081300813008,123.0,320,0.384375
17467,0.12631578947368421,0.010526315789473684,0.042105263157894736,0.06315789473684211,0.6631578947368421,0.031578947368421054,0.010526315789473684,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,95.0,140,0.6785714285714286
17470,0.2727272727272727,0.050505050505050504,0.030303030303030304,0.020202020202020204,0.37373737373737376,0.0707070707070707,0.04040404040404041,0.030303030303030304,0.04040404040404041,0.0,0.030303030303030304,0.0,0.020202020202020204,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,99.0,888,0.11148648648648649
17484,0.2622478386167147,0.0345821325648415,0.07492795389048991,0.2219020172910663,0.14697406340057637,0.05187319884726225,0.06051873198847262,0.0345821325648415,0.043227665706051875,0.002881844380403458,0.008645533141210375,0.020172910662824207,0.002881844380403458,0.008645533141210375,0.0,0.002881844380403458,0.002881844380403458,0.0,0.002881844380403458,0.002881844380403458,0.0,0.0,0.005763688760806916,0.002881844380403458,0.0,0.002881844380403458,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.02881844380403458,347.0,1735,0.2
17498,0.06091370558375635,0.8426395939086294,0.07106598984771574,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030456852791878174,197.0,308,0.6396103896103896
17508,0.4624505928853755,0.3794466403162055,0.03162055335968379,0.02766798418972332,0.03557312252964427,0.003952569169960474,0.007905138339920948,0.0,0.023715415019762844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.003952569169960474,0.007905138339920948,0.0,0.003952569169960474,0.0,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,0.0,0.003952569169960474,0.0,0.0,0.09486166007905138,253.0,715,0.35384615384615387
17511,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,14.0,23,0.6086956521739131
17542,0.15384615384615385,0.3333333333333333,0.05128205128205128,0.05128205128205128,0.23076923076923078,0.05128205128205128,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,39.0,71,0.5492957746478874
17556,0.20408163265306123,0.08163265306122448,0.10204081632653061,0.22448979591836735,0.07482993197278912,0.04081632653061224,0.04081632653061224,0.034013605442176874,0.061224489795918366,0.09523809523809523,0.013605442176870748,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,147.0,785,0.18726114649681527
17573,0.3684210526315789,0.39097744360902253,0.015037593984962405,0.07518796992481203,0.06015037593984962,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.015037593984962405,0.0,0.0,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.06015037593984962,133.0,675,0.19703703703703704
17587,0.07784431137724551,0.6137724550898204,0.04491017964071856,0.08982035928143713,0.05389221556886228,0.023952095808383235,0.023952095808383235,0.005988023952095809,0.014970059880239521,0.0,0.0029940119760479044,0.005988023952095809,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.020958083832335328,0.0029940119760479044,0.0029940119760479044,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0029940119760479044,0.0,0.0,0.0029940119760479044,0.0029940119760479044,0.017964071856287425,334.0,912,0.36622807017543857
17590,0.7954545454545454,0.030303030303030304,0.007575757575757576,0.022727272727272728,0.030303030303030304,0.007575757575757576,0.007575757575757576,0.022727272727272728,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.022727272727272728,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.07575757575757576,132.0,343,0.3848396501457726
